編號,原文,臺灣用語,大陸用語,其他用語,
2450,input/output unit,輸入輸出裝置；輸入輸出單元,,,
2451,input/output utility,輸入輸出公用程式,,,
2452,input/output variable,輸入輸出變數,,,
2453,input/output write,輸入輸出寫入,,,
2454,input/output	,輸入輸出,輸入輸出(的),,
2455,input〔output〕〔input-output〕device;input〔output〕〔input-output〕unit,輸入〔輸出〕〔輸入輸出〕裝置,輸入〔輸出〕〔輸入輸出〕設備,,
2456,input-process-output	,輸入－處理－輸出,,,
2457,inquire answer,查詢回答,,,
2458,inquire buffer,查詢緩衝區,,,
2459,inquire by file,依檔案查詢,,,
2460,inquire by unit,依單元查詢,,,
2461,inquire display terminal,查詢顯示終端機,,,
2462,inquire response,查詢回應,,,
2463,inquire terminal,查詢終端,,,
2464,inquiry,詢問,,,
2465,inquiry and transaction processing,詢問與異動處理,,,
2466,inquiry answer,詢問回答,,,
2467,inquiry application,詢問應用,,,
2468,inquiry character,詢問字元,,,
2469,inquiry circuit,詢問電路,,,
2470,inquiry clause,詢問子句,,,
2471,inquiry display terminal,詢問顯示終端,,,
2472,inquiry facility,詢問設施,,,
2473,inquiry logical terminal,詢問邏輯終端,,,
2474,inquiry message,詣問訊息,,,
2475,inquiry message exchange,詢問訊息交換,,,
2476,inquiry mode,詢問模,,,
2477,inquiry processing,詢問處理,,,
2478,inquiry response,詢問回應,,,
2479,inquiry response operation,詢問回應操作,,,
2480,inquiry session,詢問交談,,,
2481,inquiry specifier,詢問說明符,,,
2482,inquiry station,詢問站,詢問站 ,,
2483,inquiry system,詢問系統,,,
2484,inquiry terminal,詢問終端,,,
2485,inquiry terminal display,詢問終端顯示器,,,
2486,inquiry theory,詢問理論,,,
2487,inquiry transaction,詢問交易,,,
2488,inquiry typewriter,查詢打字機,,,
2489,inquiry unit,查詢裝置,,,
2490,inquiry with update,詢查並更新,,,
2491,inscriber,記錄器,,,
2492,inseparable action,不可分動作,,,
2493,in-sequence,按序,按序 ,,
2494,insert,插入,插入,,
2495,insert character,插入字元,,,
2496,insert cursor,插入游標,,,
2497,insert key,插入鍵,,,
2498,insert machine,插入機,,,
2499,insert mode,插入模式,,,
2500,insert program,插入程式,,,
2501,insert record,插入記錄,,,
2502,insert storage key,插入儲存鍵,,,
2503,insert subcommand,插入次命令,,,
2504,inserted mode,插入模式,,,
2505,inserted subroutine,插入次常式,,,
2506,inserted test step,插入測試步,,,
2507,inserting control,插入控制,,,
2508,insertion,插入,插入,,
2509,insertion anomaly,插入異常,插入異常 ,,
2510,insertion characters,插入字元,,,
2511,insertion editing,插入編輯,,,
2512,insertion error,插入錯誤,,,
2513,insertion gain,插入增益,,,
2514,insertion loss,插入損耗,,,
2515,insertion loss versus frequency characteristic,插入損耗對頻率特性,,,
2516,insertion method,插入法,,,
2517,insertion picture character,插入圖象字元,,,
2518,insertion sequence,插入順序,,,
2519,insertion sort,插入分類,插入排序 ,,
2520,insertion switch,插入開關,,,
2521,insertion transformation,插入變換,,,
2522,inside diameter,內直徑,,,
2523,inside plant,室內設施,,,
2524,inside radius,內半徑,,,
2525,inside threat,內部威脅,內部威脅 ,,
2526,insolating transformer,隔離變壓器,,,
2527,insolubility,不可解性,,,
2528,inspect,檢驗,,,
2529,inspect file information,檢驗檔案資訊,,,
2530,inspect statement,檢驗敘述,,,
2531,inspection,檢驗,審查 ,,
2532,inspection card,檢驗卡,,,
2533,inspection control,檢驗控制,,,
2534,inspection hole,檢驗孔,,,
2535,inspection progress notification	,檢驗進展通知,,,
2536,inspection test procedure,檢驗測試程序,,,
2537,instability,不穩定性,,,
2538,install,安裝,,,
2539,installability,可安裝性,可安裝性 ,,
2540,installability test,可安裝性測試,,,
2541,installable device driver,可安裝裝置驅動程式,可安裝設備驅動程序 ,,
2542,installable file system,可安裝檔案系統,可安裝文件系統 ,,
2543,installable I/O procedure,可安裝輸入輸出程序,可安裝輸入輸出過程 ,,
2544,installation,安裝,安裝 ,,
2545,installation and checkout phase,安裝與檢驗階段,,,
2546,installation and check-out phase,安裝和檢查階段,安裝和檢驗階段 ,,
2547,installation charge,安裝費用,,,
2548,installation date,安裝日期,,,
2549,installation dependent,與安裝有關的,,,
2550,installation diskette,安裝磁片,,,
2551,installation exit routine,安裝出口常式,,,
2552,installation management,裝備管理,,,
2553,installation news,安裝簡訊,,,
2554,installation oriented utility,設備安裝導向的公用程式,,,
2555,installation performance specification,安裝效能規格,,,
2556,installation processing control,安裝處理控制,安裝處理控制 ,,
2557,installation profile,安裝設定檔,,,
2558,installation program,安裝程式,,,
2559,installation tape number,安裝帶號碼,,,
2560,installation testing,設備安裝測試,,,
2561,installation time,安裝時間,,,
2562,installation verification procedure,安裝驗證程序,,,
2563,installed user program,已安裝的用戶程式,,,
2564,instance,實例,例圖 ,,
2565,instance transformation,實例變換,,,
2566,instance variable,實例變數,,,
2567,instance-based learning,實例為主的學習,基于實例[的]學習 ,,
2568,instant,瞬時,,,
2569,instant dimmer memory,瞬時遮光記憶體,,,
2570,instant distortion,瞬時失真,,,
2571,instant management power	,瞬時管理能力,,,
2572,instant replay,即時重放,,,
2573,instant stop type,瞬時停止型,,,
2574,instant vision,瞬時視像,,,
2575,instantaneous access,瞬時存取,,,
2576,instantaneous amplitude,瞬時振幅,,,
2577,instantaneous automatic gain control,瞬時自動增益控制,,,
2578,instantaneous code,瞬時碼,,,
2579,instantaneous communication,瞬時通信,,,
2580,instantaneous companding,瞬時壓擴,,,
2581,instantaneous data transfer rate,瞬時資料傳送率,,,
2582,instantaneous description,瞬時描述,瞬時描述 ,,
2583,instantaneous failure rate,瞬時故障率,,,
2584,instantaneous frequency,瞬時頻率,,,
2585,instantaneous overload,瞬時超載,,,
2586,instantaneous picture,瞬時圖象,,,
2587,instantaneous power,瞬時功率,,,
2588,instantaneous readout detector,瞬時讀出檢測器,,,
2589,instantaneous sound pressure,瞬時聲壓,,,
2590,instantaneous storage,瞬時儲存,,,
2591,instantaneous stream density,瞬時流密度,,,
2592,instantaneous time,瞬時時間,,,
2593,instantaneous transfer rate,瞬時傳送率,,,
2594,instantaneous transmission rate,瞬時傳輸率,,,
2595,instantaneous transmission speed,瞬時傳輸速率,,,
2596,instantaneous value,瞬時值,,,
2597,instantiation,舉例說明,例示 ,,
2598,instify,調整,調整 ,,
2599,institute,研究所,,,
2600,institute of electrical and electronic engineens	,國際電機電子工程師學會,,,
2601,institute of electrical engineers	,英國電機工程師學會,,,
2602,institute of information science	,資訊科學研究所,,,
2603,instruction,指令,指令 ,,
2604,instruction address,指令位址,,,
2605,instruction address register	,指令位址暫存器,指令地址寄存器,,
2606,instruction address source,指令位址源,,,
2607,instruction architecture,指令架構,,,
2608,instruction area,指令區,,,
2609,instruction array,指令陣列,,,
2610,instruction block,指令塊,,,
2611,instruction book,指令書,,,
2612,instruction buffer,指令緩衝器,,,
2613,instruction bus,指令匯流排,,,
2614,instruction cache,指令高速緩衝記憶體,指令高速緩存 ,,
2615,instruction cache control,指令高速緩衝記憶體控制,,,
2616,instruction card,指令卡片,,,
2617,instruction catalog,指令目錄,,,
2618,instruction cell,指令格,,,
2619,instruction character,指令字元,,,
2620,instruction check indicator,指令核對指示器,,,
2621,instruction circuit,指令電路,,,
2622,instruction classification,指令分類,,,
2623,instruction code,指令代碼；指令碼,指令碼 ,,
2624,instruction compatibility,指令相容性,,,
2625,instruction complement,指令補碼,,,
2626,instruction constant,指令常數,,,
2627,instruction control,指令控制,,,
2628,instruction control circuit,指令控制電路,,,
2629,instruction control memory,指令控制記憶體,,,
2630,instruction control unit,指令控制單元,指令控制器 ,,
2631,instruction counter,指令計數器,指令計數器 ,,
2632,instruction cycle,指令週期,指令周期 ,,
2633,instruction database system,指令資料庫系統,,,
2634,instruction deck,指令卡片疊；指令疊卡,,,
2635,instruction decode module,指令解碼模組,,,
2636,instruction decode network,指令解碼網路,,,
2637,instruction decoder,指令解碼器,,,
2638,instruction decoding,指令解碼,,,
2639,instruction definition format,指令定義格式,,,
2640,instruction definition language,指令定義語言,,,
2641,instruction dependency,指令相依,指令相關性 ,,
2642,instruction diagnostics,指令診斷,,,
2643,instruction element,指令元件,,,
2644,instruction execute,指令執行,,,
2645,instruction execution,指令執行,,,
2646,instruction execution logic,指令執行邏輯,,,
2647,instruction execution rate,指令執行速率,,,
2648,instruction execution sequence,指令執行順序,,,
2649,instruction execution time,指令執行時間,,,
2650,instruction fetch,指令提取,,,
2651,instruction fetch cycle,指令提取週期,,,
2652,instruction fetch phase,指令提取階段,,,
2653,instruction field,指令欄,,,
2654,instruction flow,指令流,,,
2655,instruction flow chart,指令流程圖,,,
2656,instruction format,指令格式,指令格式 ,,
2657,instruction forming,指令形成,,,
2658,instruction group,指令組,,,
2659,instruction ignore,指令忽略,,,
2660,instruction information,指令資訊,,,
2661,instruction length,指令長度,,,
2662,instruction level multiprogram,指令階多程式,,,
2663,instruction level parallelism,指令層次平行性,指令級并行 ,,
2664,instruction level simulation,指令階模擬,,,
2665,instruction list,指令表,,,
2666,instruction location counter,指令位置計數器,,,
2667,instruction location register,指令位置暫存器,,,
2668,instruction look ahead unit,指令預看單元,,,
2669,instruction machine code,指令機器碼,,,
2670,instruction manual,指令手冊,,,
2671,instruction marker control,指令標誌控制,,,
2672,instruction memory,指令記憶體,,,
2673,instruction menu,指令選單,,,
2674,instruction mix,指令混合比例,,,
2675,instruction mix description,指令混合比例描述,,,
2676,instruction mode,指令模式,,,
2677,instruction modification,指令修改,,,
2678,instruction modifier,指令修飾符,,,
2679,instruction operand,指令運算元,,,
2680,instruction operation code,指令操作碼,,,
2681,instruction oriented algorithm,指令導向的演算法,,,
2682,instruction packet,指令小包,,,
2683,instruction path,指令路徑,,,
2684,instruction pipeline,指令管線,指令流水線 ,,
2685,instruction pointer,指令指標,,,
2686,instruction pointer register,指令指標暫存器,,,
2687,instruction prefetch,指令預取,指令預取 ,,
2688,instruction processing damage,指令處理損壞,,,
2689,instruction processing unit,指令處理裝置,指令處理部件 ,,
2690,instruction processor,指令處理機,,,
2691,instruction pulse,指令脈波,,,
2692,instruction queue,指令佇列,指令隊列 ,,
2693,instruction register,指令暫存器,指令寄存器 ,,
2694,instruction repertoire,指令目錄（同instruction repertory）,,,
2695,instruction repertory,指令目錄；指令清單,,,
2696,instruction retry,指令再試,指令重試 ,,
2697,instruction retry facility,指令再試設施,,,
2698,instruction scheduler,指令排程器,指令調度程序 ,,
2699,instruction segment,指令段,,,
2700,instruction segment descriptor register,指令段描述符暫存器,,,
2701,instruction semantic,指令語意,,,
2702,instruction sequence,指令序列,,,
2703,instruction set,指令集,指令集, *指令系統 ,,
2704,instruction set architecture,指令集架構,指令集體系結構 ,,
2705,instruction set component,指令集組件,,,
2706,instruction set expandability,指令集擴充性,,,
2707,instruction simulation,指令模擬,,,
2708,instruction space,指令空間,,,
2709,instruction stack,指令堆疊,指令棧 ,,
2710,instruction statement,指令敘述,,,
2711,instruction step,指令步驟,指令步進 ,,
2712,instruction stop,指令停機,指令停機 ,,
2713,instruction storage,指令儲存；指令儲存區；指令儲存器,,,
2714,instruction stream,指令流,指令流 ,,
2715,instruction syntax,指令語法,,,
2716,instruction table,指令表,,,
2717,instruction tape,指令帶,,,
2718,instruction time,指令時間,,,
2719,instruction trace,指令追蹤,指令跟蹤 ,,
2720,instruction type,指令類型,指令類型 ,,
2721,instruction unit,指令單元,,,
2722,instruction used bit,指令使用位元,,,
2723,instruction word,指令字,指令字 ,,
2724,instruction word format,指令字格式,,,
2725,instruction work stack,指令工作堆疊,,,
2726,instructional CAI,教學式電腦輔助教學,,,
2727,instructional character,指令字元,,,
2728,instructional constant,指令常數,,,
2729,instructional cycle,指令週期,,,
2730,instructional dialogue,教學式對話,,,
2731,instructional software,教學軟體,,,
2732,instructions per second,每秒指令,指令每秒 ,,
2733,instrument,儀表,,,
2734,instrument board,儀表板,,,
2735,instrument case,儀表外殼,,,
2736,instrument computer,儀表計算機,,,
2737,instrument controller,儀表控制器,,,
2738,instrument digital technique,儀表數位技術,,,
2739,instrument error,儀表誤差,,,
2740,instrument landing system,儀表著陸系統,,,
2741,instrument microcomputer,儀表微電腦,,,
2742,instrument panel,儀表面板,,,
2743,instrument program,儀表程式,,,
2744,instrument programmability,儀表可程式性,,,
2745,instrumentation,儀表,儀表 ,,
2746,instrumentation,儀表,探測 ,,
2747,instrumentation computer hierarchy,儀表計算機階層,,,
2748,instrumentation tool,儀表工具,探測工具 ,,
2749,insulated gate,絕緣閘,,,
2750,insulated gate field effect transistor	,絕緣閘場效應電晶體,,,
2751,insulating barrier,絕緣層,,,
2752,insulation,絕緣,,,
2753,insulation blocking,絕緣編塊,,,
2754,insulation current,絕緣電流,,,
2755,insulation film,絕緣薄膜,,,
2756,insulation paper,絕緣紙,,,
2757,insulation resistance,絕緣電阻,,,
2758,insulation width,絕緣寬度,,,
2759,insulator,絕緣體,,,
2760,insurance,保證,,,
2761,insurance application program,保險應用程式,,,
2762,insurance value added network service,保險業加值網路服務,,,
2763,insure,保險,,,
2764,insymbol,內部符號,,,
2765,insystem emulator,系統內仿真器,,,
2766,intaglio,凹板印刷,,,
2767,intake roller,進紙滾輪,,,
2768,intangible benefit,無形效益,,,
2769,integer,整數,,,
2770,integer attribute,整數屬性,,,
2771,integer byte array,整數位元組陣列,,,
2772,integer character conversion,整數字元轉換,,,
2773,integer constant,整數常數,,,
2774,integer constant exceeds range,整常數越界,,,
2775,integer constant expression,整數常數表示,,,
2776,integer conversion,整數轉換,,,
2777,integer data type operation,整數資料類型操作,,,
2778,integer division,整數除法,,,
2779,integer double variable,整數雙字變數,,,
2780,integer doubleword array,整數雙字陣列,,,
2781,integer error number,整數錯誤數,,,
2782,integer expression,整數陳式,,,
2783,integer factorization problem,整數因式分解難題,整數分解難題 ,,
2784,integer field,整數場,,,
2785,integer floating conversion,整型浮點數轉換,,,
2786,integer form,整數形式,,,
2787,integer format,整數格式,,,
2788,integer function language,整數函數語言,,,
2789,integer input/output package,整數輸入輸出包,,,
2790,integer item,整數項,,,
2791,integer linear programming,整數線性規劃,整數線性規划 ,,
2792,integer number,整數,,,
2793,integer numbering system,整數數制,,,
2794,integer overflow trap,整數溢位陷阱,,,
2795,integer part,整數部分,,,
2796,integer programming,整數規劃,,,
2797,integer programming algorithm,整數規劃算法,,,
2798,integer type definition,整數型定義,,,
2799,integer variable,整數變數,,,
2800,integer variable dimension,整數變數維,,,
2801,integer variable reference,整數變數引用,,,
2802,integer vector,整數向量,,,
2803,integer word array,整數字陣列,,,
2804,integer word expression,整數字陳式,,,
2805,integer word variable,整數字變數,,,
2806,integrability condition,可積性條件,,,
2807,integral,積分,,,
2808,integral action,積分作用,,,
2809,integral action limiter,積分作用限制器,,,
2810,integral action rate,積分作用速率,,,
2811,integral calculus,積分學,,,
2812,integral computer,整數計算機,,,
2813,integral control,積分控制,積分控制 ,,
2814,integral control action,積分控制作用,,,
2815,integral convergence,整數收斂,,,
2816,integral curve,積分曲線,,,
2817,integral denotation,積分標誌,,,
2818,integral dependence,整相關,,,
2819,integral disc,整體式磁碟,,,
2820,integral distribution curve,整體分配曲線,,,
2821,integral equation,積分方程式,,,
2822,integral equivalent,等價整數,,,
2823,integral fin packages,整體散熱套裝程式,,,
2824,integral function,積分函數,,,
2825,integral linear programming,整數線性規劃,,,
2826,integral mould,整體模型,,,
2827,integral nonlinearity,積分非線性,,,
2828,integral number,整數,,,
2829,integral part,整數部分,,,
2830,integral pattern,整體型樣,,,
2831,integral point,整數點,,,
2832,integral pulse frequency modulation,積分脈波頻率調變,,,
2833,integral quantity,整數量,,,
2834,integral reset controller,積分重置控制器,,,
2835,integral ring,整數環,,,
2836,integral symbol,積分符號,,,
2837,integral transform,積分變換,,,
2838,integral transform method,積分變換法,,,
2839,integral transformation,積分變換,,,
2840,integralization,整合化,,,
2841,integrand,被積函數,,,
2842,integraph,積分儀,,,
2843,integrated access network,整體存取網路,,,
2844,integrated accounting package,整合會計套裝軟體,,,
2845,integrated adapter,整合配接器,,,
2846,integrated adaptive routing system,整合適應選路系統,,,
2847,integrated application,整合型應用軟體,,,
2848,integrated attachment,積體附件,,,
2849,integrated automatic test system,整合自動測試系統,,,
2850,integrated automation,整合自動化,集成自動化 ,,
2851,integrated block channel,整合塊通道,,,
2852,integrated catalog algorithm,整合編目演算法,,,
2853,integrated catalog facility,整合編目設施,,,
2854,integrated chip,積體晶片,,,
2855,integrated chopper,積體截斷器,,,
2856,integrated circuit calculator,積體電路計算器,,,
2857,integrated circuit chip board,積體電路晶片板,,,
2858,integrated circuit component,積體電路元件,,,
2859,integrated circuit dielectric isolation,積體電路介質隔離,,,
2860,integrated circuit diode matrix memory,積體電路二極體矩陣記憶體,,,
2861,integrated circuit logic,積體電路邏輯,,,
2862,integrated circuit memory,積體電路記憶體,集成電路存儲器,,
2863,integrated circuit package,積體電路包,,,
2864,integrated circuit tester	,積體電路測試器,,,
2865,integrated circuit testing,積體電路測試,,,
2866,integrated circuit transistor,積體電路電晶體,,,
2867,integrated circuit	,積體電路,集成電路,,
2868,integrated civil engineering system,整合土木工程系統,,,
2869,integrated communication,整體通信,,,
2870,integrated communication adapter,整體通信配接器,,,
2871,integrated communication facility,整體通信設施,,,
2872,integrated communication network,整體通信網路,,,
2873,integrated communications access method,整合通信存取方法,,,
2874,integrated component,積體元件,,,
2875,integrated component circuit,積體元件電路,,,
2876,integrated computation,整合計算,,,
2877,integrated computer,整合計算機,,,
2878,integrated computer aided manufacture	,整合電腦輔助製造,,,
2879,integrated computer aided manufacturing,整合電腦輔助製造,,,
2880,integrated computer network,整合電腦網路,,,
2881,integrated computer system,整合計算機系統,,,
2882,integrated computer telemetry,整合電腦遙測,,,
2883,integrated computing system,整合計算系統,,,
2884,integrated console,整合控制台,,,
2885,integrated control,整合控制,,,
2886,integrated control facility,整合控制設施,,,
2887,integrated controller	,整合控制器,,,
2888,integrated corporate database,整合企業資料庫,,,
2889,integrated data acquisition subsystem,整合資料獲取子系統,,,
2890,integrated data communications controller,整合資料通信控制器,,,
2891,integrated data dictionary,整合資料字典,,,
2892,integrated data file,整合資料檔案,,,
2893,integrated data management system,整合資料管理系統,,,
2894,integrated data network,整體資料網路,,,
2895,integrated data presentation,整合資料表達,,,
2896,integrated data processing	,整合資料處理,,,
2897,integrated data retrieval system,整合資料檢索系統,,,
2898,integrated data store,整合資料儲存,,,
2899,integrated data structure,整合資料結構,,,
2900,integrated database,整合資料庫,,,
2901,integrated database application programming interface	,整合資料庫應用程式設計介面,,,
2902,integrated database management system	,整合資料庫管理系統,,,
2903,integrated debugging aid,整合除錯輔助,,,
2904,integrated design,整合設計,,,
2905,integrated design team,整合設計小組,,,
2906,integrated device,整合裝置,,,
2907,integrated dictionary directory system,整合字典目錄系統,,,
2908,integrated digital analogue,整合數位類比,,,
2909,integrated digital network	,整合數位網路,,,
2910,integrated digital voltmeter,積體數位電壓表,,,
2911,integrated disc adapter,內裝式磁碟配接器,,,
2912,integrated electronic processor,積體電子處理機,,,
2913,integrated electronics,積體電子學,,,
2914,integrated emulation,積體仿真,,,
2915,integrated emulator,積體仿真器,,,
2916,integrated environmental design,整體環境設計,,,
2917,integrated equipment components,整合設備組件,,,
2918,integrated file access method,整合檔案存取法,,,
2919,integrated file adapter,整合檔案配接器,,,
2920,integrated file organization,整合檔案組織,,,
2921,integrated file store,整合檔案儲存,,,
2922,integrated financial management system	,整合財務管理系統,,,
2923,integrated head,積體磁頭,,,
2924,integrated image analysis,整合影像分析,,,
2925,integrated information system,整合資訊系統,,,
2926,integrated injection logic,積體注入邏輯,,,
2927,integrated injection logic chip,積體注入邏輯晶片,,,
2928,integrated injection logic circuit,積體注入邏輯電路,集成注入邏輯電路 ,,
2929,integrated library system,整合式圖書館系統,,,
2930,integrated logic accumulating scanner,積體邏輯累加掃瞄器,,,
2931,integrated magnetic memory,積體磁記憶體,,,
2932,integrated management information system	,整合管理資訊系統,,,
2933,integrated management planning,整合管理計劃,,,
2934,integrated manufacturing software system,整合製造軟體系統,,,
2935,integrated manufacturing system	,整合製造系統,,,
2936,integrated marketing system,整合行銷系統,,,
2937,integrated mass storage processor	,積體大量儲存處理機,,,
2938,integrated memory processor,整合記憶體處理機,,,
2939,integrated microelectronic circuitry,積體微電子電路,,,
2940,integrated micromodules,積體微型模組,,,
2941,integrated modem,整合數據機,,,
2942,integrated monolithic circuit,積體單石電路,,,
2943,integrated multiplexer channel,整合多工器通道,,,
2944,integrated multivendor network system,整合多售主網路系統,,,
2945,integrated national network,整體全國網路,,,
2946,integrated navigation computer,整合導航電腦,,,
2947,integrated network,整體網路,,,
2948,integrated network architecture,整體網路架構,,,
2949,integrated numerical control,積體數字控制,集成數字控制 ,,
2950,integrated office communication,整體辦公室通信,,,
2951,integrated office system,整合辦公室系統,,,
2952,integrated operating system,整合作業系統,綜合操作系統 ,,
2953,integrated operational amplifier,整合運算放大器,,,
2954,integrated optical channel,積體光學通道,,,
2955,integrated optical circuit	,積體光學電路,,,
2956,integrated optical fiber system,積體光纖系統,,,
2957,integrated optics,積體光學,,,
2958,integrated personnel information report,整合人事資訊報告,,,
2959,integrated power supply,整合電源,集成電源 ,,
2960,integrated printer adapter,整合列印機配接器,,,
2961,integrated processor board,整合處理機板,,,
2962,integrated production line,整合生產線,,,
2963,integrated programming environment,整合程式設計環境,,,
2964,integrated programming support environment	,整合程式設計支援環境,,,
2965,integrated random access memory	,整合隨機存取記憶體,,,
2966,integrated real-time executive,整合即時執行程式,,,
2967,integrated records system,整合記錄系統,,,
2968,integrated relational database,整合關連式資料庫,,,
2969,integrated representation,整合表示法,,,
2970,integrated resister,積體電阻,,,
2971,integrated satellite terrestrial network,衛星地面整體網路,,,
2972,integrated semiconductor circuit,半導體積體電路,,,
2973,integrated service,整體服務,,,
2974,integrated service digital network,整體服務數位網路,綜合業務數字網, *ISDN網 ,,
2975,integrated services digital network	,整體服務數位網路,,,
2976,integrated services network,整體服務網路,,,
2977,integrated software,整合軟體,,,
2978,integrated software development environment,整合軟體發展環境,,,
2979,integrated software engineering environment,整合軟體工程環境,,,
2980,integrated software line,整合軟體系列,,,
2981,integrated software package,整合軟體包,,,
2982,integrated square,平方積分,,,
2983,integrated square error,平方積分誤差,,,
2984,integrated storage control,積體儲存控制,,,
2985,integrated support requirements,整合支援需求,,,
2986,integrated system,整合系統,,,
2987,integrated tactical communication system,整體戰術通信系統,,,
2988,integrated target control system,整合目標控制系統,,,
2989,integrated telecommunication system,整體電信系統,,,
2990,integrated teleprocessing network,整體電傳處理網路,,,
2991,integrated test,整合測試,,,
2992,integrated test system,整合測試系統,綜合測試系統 ,,
2993,integrating amplifier,積分放大器,,,
2994,integrating block,積分塊,,,
2995,integrating capacitor,積分電容器,,,
2996,integrating circuit,積分電路,,,
2997,integrating gear,積分齒輪,,,
2998,integrating mechanism,積分機構,,,
2999,integrating motor,積分電動機,,,
3000,integrating network,積分網路,,,
3001,integrating translator,積分翻譯器,,,
3002,integrating unit,積分單元,,,
3003,integrating wheel,積分輪,,,
3004,integration,整合；積體；積分,集成 ,,
3005,integration density,積體密度,,,
3006,integration device,積體設備,,,
3007,integration engineering,積體工程,,,
3008,integration level,積體度,集成度 ,,
3009,integration method,積分法,,,
3010,integration program,積分程式,,,
3011,integration routine,積分常式,,,
3012,integration rule selection,積分規則的選擇,,,
3013,integration scheme,整合方案,,,
3014,integration software,整合軟體,,,
3015,integration test,整合測試,,,
3016,integration testing,整合測試,綜合測試 ,,
3017,integration testing philosophy,整合測試哲理,,,
3018,integrator,積分器,,,
3019,integrator capacitor,積分電容器,,,
3020,integrator computing unit,積分器計算裝置,,,
3021,integrator decision,積分器決策,,,
3022,integrator feedback,積分器回饋,,,
3023,integrity,完整性,完整性 ,,
3024,integrity check,完整性檢查,完整性檢驗 ,,
3025,integrity check routine,完整性檢查常式,,,
3026,integrity checking,完整性檢查,完整性檢查 ,,
3027,integrity constraint,完整性約束,完整性約束 ,,
3028,integrity control,完整性控制,完整性控制 ,,
3029,integrity control facility,完整性控制設施,,,
3030,integrity mechanism,完整性機制,,,
3031,integrity subsystem,完整性子系統,,,
3032,Intel 4004,Intel 4004微處理器,,,
3033,Intel 8008,Intel 8008微處理器,,,
3034,Intel 8048,Intel 8048微處理器,,,
3035,Intel 8080,Intel 8084微處理器,,,
3036,Intel 8085,Intel 8085微處理器,,,
3037,Intel single board computer	,Intel單板電腦,,,
3038,intellectual crime,智慧犯罪,智力犯罪 ,,
3039,intellectual property,智慧性質,,,
3040,intellectual technology,智慧技術,,,
3041,intellectualized programming environment,智慧化程式設計環境,,,
3042,intelligence,智慧,智能 ,,
3043,intelligence amplifier,智慧型放大器,智能放大器 ,,
3044,intelligence card reader,智慧型讀卡器,,,
3045,intelligence communication,智慧型通信,,,
3046,intelligence data,智慧型資料,,,
3047,intelligence keyboard,智慧型鍵盤,,,
3048,intelligence knowledge base,智慧知識庫,,,
3049,intelligence machine,智慧機,,,
3050,intelligence quotient,智商,,,
3051,intelligence quotient classification,智商分類,,,
3052,intelligence receiver,智慧型接收機,,,
3053,intelligence robot,智慧機器人,,,
3054,intelligence sample,智慧樣本,,,
3055,intelligence service,智慧型服務,,,
3056,intelligence signal,智慧信號,,,
3057,intelligence simulation,智慧模擬,智能仿真 ,,
3058,intelligence test,智力測驗,,,
3059,intelligent,智慧型,,,
3060,intelligent (computer) terminal,智慧型終端機,,,
3061,intelligent agent,智慧代理,智能主體 ,,
3062,intelligent agent,智慧代理,智能代理 ,,
3063,intelligent amplifier,智慧型放大器,,,
3064,intelligent assistant,智慧助手,,,
3065,intelligent authoring system,智慧型寫作系統,,,
3066,intelligent automation,智慧自動化,,,
3067,intelligent automaton,智慧自動機,智能自動機 ,,
3068,intelligent behavior,智慧行為,,,
3069,intelligent cable,智慧電纜,,,
3070,intelligent cable feature,智慧電纜功能,,,
3071,intelligent cable interfacing,智慧電纜介面,,,
3072,intelligent cable processor,智慧電纜處理機,,,
3073,intelligent capability,智慧能力,,,
3074,intelligent channel,智慧通道,,,
3075,intelligent character recognition	,智慧字元辨識,,,
3076,intelligent code selection technique,智慧代碼選擇技術,,,
3077,intelligent communication terminal,智慧通信終端,,,
3078,intelligent computer,智慧型電腦,智能計算機 ,,
3079,intelligent computer aided design,智慧電腦輔助設計,智能計算機輔助設計 ,,
3080,intelligent computer assisted instruction	,智慧電腦輔助教學,,,
3081,intelligent computer coaches,智慧型計算機教練,,,
3082,intelligent computer terminal,智慧型資料庫系統,,,
3083,intelligent consumer product,智慧型消費品,,,
3084,intelligent control,智慧控制,智能控制 ,,
3085,intelligent control system	,智慧控制系統,,,
3086,intelligent controller,智慧控制器,,,
3087,intelligent copier,智慧型複製機,,,
3088,intelligent data acquisition system,智慧資料獲取系統,,,
3089,intelligent data collection station,智慧資料收集站,,,
3090,intelligent data entry terminal,智慧型資料登錄終端機,,,
3091,intelligent data network,智慧型資料網路,,,
3092,intelligent decision,智慧決策,,,
3093,intelligent decision system,智慧決策系統,智能決策系統 ,,
3094,intelligent device,智慧型裝置,,,
3095,intelligent digitizer,智慧型數化器,,,
3096,intelligent disk,智慧型磁碟,,,
3097,intelligent display device,智慧型顯示裝置,,,
3098,intelligent dual interface,智慧型雙介面,,,
3099,intelligent editing system,智慧型編輯系統,,,
3100,intelligent editor,智慧型編輯器,,,
3101,intelligent electronic mail system,智慧型電子郵件系統,,,
3102,intelligent fault recovery,智慧故障恢復,,,
3103,intelligent function,智慧功能,,,
3104,intelligent fuzzy network,智慧乏晰網路,,,
3105,intelligent graphic,智慧圖形,,,
3106,intelligent graphics controller	,智慧型圖形控制器,,,
3107,intelligent I/O interface,智慧輸入輸出介面,智能輸入輸出接口 ,,
3108,intelligent inference machine,智慧推理機,,,
