編號,原文,臺灣用語,大陸用語,其他用語,
1421,terminal interface	,終端介面,,,
1422,terminal job,終端工件,終端作業 ,,
1423,terminal job identification,終端作業標識,終端作業標識 ,,
1424,terminal key,終端機鍵,,,
1425,terminal keyboard,終端鍵盤,,,
1426,terminal label,終端標號,,,
1427,terminal layout,終端布置,,,
1428,terminal line,終端線,,,
1429,terminal list,終端列表,,,
1430,terminal loop adapter,終端迴路配接器,,,
1431,terminal machine,終端機,(用戶)終端,,
1432,terminal management system	,終端管理系統,,,
1433,terminal memory,終端記憶體,,,
1434,terminal message processor	,終端訊息處理機,,,
1435,terminal mode,終端模態,,,
1436,terminal modem eliminator,終端數據機消除器,,,
1437,terminal modem interface,終端數據機介面,,,
1438,terminal module,終端模組,,,
1439,terminal monitor program	,終端監視程式,,,
1440,terminal monitor	,終端監視器,,,
1441,terminal multiplexer	,終端多工器,,,
1442,terminal name,終端名字,,,
1443,terminal network controller	,終端網路控制器,,,
1444,terminal node	,終端節點,,,
1445,terminal office,終端局,,,
1446,terminal operating mode,終端機作業模式,,,
1447,terminal operating system,終端作業系統,,,
1448,terminal operation control system	,終端操作控制系統,,,
1449,terminal operator,終端操作員,,,
1450,terminal pad,終端墊,,,
1451,terminal parameter,終端參數,,,
1452,terminal pattern,終端型樣,,,
1453,terminal point,終端點,,,
1454,terminal polling system	,終端輪詢系統,,,
1455,terminal port,終端埠,,,
1456,terminal position location system	,終端定位系統,,,
1457,terminal printer	,終端列印機,,,
1458,terminal processing language	,終端處理語言,,,
1459,terminal processing program	,終端處理程式,,,
1460,terminal processing unit	,終端處理裝置,,,
1461,terminal processor	,終端處理機,,,
1462,terminal production,終端生產,,,
1463,terminal programming language	,終端程式設計語言,,,
1464,terminal programming system	,終端程式設計系統,,,
1465,terminal prompt mode,終端提示模式,,,
1466,terminal protocol	,終端機協定,,,
1467,terminal queue,終端佇列,,,
1468,terminal quiesce,終端靜止,,,
1469,terminal related main storage database,終端有關的主存資料庫,,,
1470,terminal reliability,終端可靠性,,,
1471,terminal repeater,終端中繼器,,,
1472,terminal response mode,終端回應模式,,,
1473,terminal room,終端室,,,
1474,terminal row,終端列,,,
1475,terminal security,終端保全,,,
1476,terminal security system	,終端保全系統,,,
1477,terminal self-testing,終端機自我測試,,,
1478,terminal send side	,終端發送方,,,
1479,terminal series	,終端系列,,,
1480,terminal server,終端機伺服器,,,
1481,terminal service	,終端服務,,,
1482,terminal session,終端對話,,,
1483,terminal setup,終端設置,,,
1484,terminal snapshot,終端快照,,,
1485,terminal source editor	,終端原始編輯器,,,
1486,terminal state,終端狀態,,,
1487,terminal statement,終端敘述,,,
1488,terminal station	,終端站,,,
1489,terminal status block	,終端狀態塊,,,
1490,terminal status word,終端狀態字,,,
1491,terminal string,終端串,,,
1492,terminal strip,終端條,,,
1493,terminal subcontrol station,終端次控制站,,,
1494,terminal substring,終端子串,,,
1495,terminal subsystem,終端機子系統,,,
1496,terminal suffix,終端尾置,,,
1497,terminal supervisory program	,終端監督程式,,,
1498,terminal switching,終端交換,,,
1499,terminal symbol,終端符號,,,
1500,terminal system,終端系統,,,
1501,terminal system design costs,終端系統設計成本,,,
1502,terminal table,終端表,,,
1503,terminal teleprocessing,終端電傳處理,,,
1504,terminal terminal communication adapter	,終端終端通信配接器,,,
1505,terminal test,終端機測試,,,
1506,terminal time,終端時間,,,
1507,terminal traffic,終端流量,,,
1508,terminal transaction facility	,終端異動處理程式；終端異動設施,,,
1509,terminal transfer,終端傳送,,,
1510,terminal translator,終端翻譯器,,,
1511,terminal transmission card,終端傳輸卡,,,
1512,terminal transmission entry,終端傳輸入口,,,
1513,terminal transmission equipment,終端傳輸設備,,,
1514,terminal transmission interface,終端傳輸介面,,,
1515,terminal transparency,終端透明性,,,
1516,terminal trunk,端站幹線,,,
1517,terminal unit status,終端裝置狀態,,,
1518,terminal unit status information,終端裝置狀態資訊,,,
1519,terminal unit	,終端單位,,,
1520,terminal user,終端用戶,終端用戶 ,,
1521,terminal user productivity,終端用戶生產力,,,
1522,terminal value,終端機值,,,
1523,terminal variable,終端變數,,,
1524,terminal versatility,終端通用性,,,
1525,terminal vocabulary,終端詞彙,,,
1526,terminals per station,每站終端數,,,
1527,terminal-text processing,終端正文處理,,,
1528,terminal-to-terminal message,終端機間訊息,,,
1529,terminate,終止,,,
1530,terminate alternative,終止替用,,,
1531,terminate and stay resident	,常駐程式,,,
1532,terminate graphics,終止圖形,,,
1533,terminate key,終止鍵,,,
1534,terminate load,終止負載,,,
1535,terminate parameter,終止參數,,,
1536,terminate procedure,終止程序,,,
1537,terminate statement,終止敘述,,,
1538,terminated attribute,終止屬性,,,
1539,terminated line,終止線,端接[傳輸]線 ,,
1540,terminated task,已終止任務,,,
1541,terminating,終止,,,
1542,terminating adapter,終止配接器,,,
1543,terminating apparatus,終止器材,,,
1544,terminating chain,終止鍊接,,,
1545,terminating character,終止字元,,,
1546,terminating circuit,終止電路,,,
1547,terminating device,終止裝置,,,
1548,terminating diode,終止二極體,端接二極管 ,,
1549,terminating error,終止錯誤,,,
1550,terminating format,終止格式,,,
1551,terminating macro processing,終止巨集處理,,,
1552,terminating Markov chain,終止馬爾可夫鍊,,,
1553,terminating office,終止局,,,
1554,terminating packet,終止包,,,
1555,terminating plug,終止插頭,,,
1556,terminating point,終止點,,,
1557,terminating production,終止生產,,,
1558,terminating queue,終止佇列,,,
1559,terminating register	,終止暫存器,,,
1560,terminating resister,終止電阻,,,
1561,terminating resistor,終止電阻,端接電阻[器] ,,
1562,terminating symbol,終止符號,,,
1563,terminating trunk center	,終端長途電話中心局,,,
1564,termination,終止,端接 ,,
1565,termination character,終止字元,,,
1566,termination condition,終止條件,,,
1567,termination condition control object,終止條件控制物件,,,
1568,termination interrupt,終止中斷,,,
1569,termination job processing,終止工件處理,,,
1570,termination message,終止信息,,,
1571,termination phase,終止階段,,,
1572,termination point,終止點,,,
1573,termination power,終止電源,端接電源 ,,
1574,termination proof,終止證明,終止性証明 ,,
1575,termination queue overflow,終止佇列溢出,,,
1576,termination record,終止記錄,,,
1577,termination routine,終止常式,,,
1578,termination statement,終止敘述,,,
1579,termination symbol,終止符號,,,
1580,termination system	,終止系統,,,
1581,termination table,終止表,,,
1582,termination voltage,端接電壓,端接電壓 ,,
1583,terminator,終止器,端接器, *終接器 ,,
1584,terminator code,終止碼,,,
1585,terminator group controller	,終止器組控制器,,,
1586,terminator group	,終止器組,,,
1587,terminator program,終止器程式,,,
1588,terminator record,終止器記錄,,,
1589,terminator string,終止器字串,,,
1590,terminator/initiator,終止器／啟動器,,,
1591,terminological data bank,術語資料庫,,,
1592,terminological database,術語資料庫,朮語[數據]庫, *專業詞庫 ,,
1593,terminological dictionary,術語詞典,專業詞典 ,,
1594,terminology,術語,,,
1595,terminology bank,術語庫,,,
1596,terminology extraction,術語擷取,朮語抽取 ,,
1597,term-on-item file,項目內檢索詞檔案,,,
1598,terms description,交易說明,,,
1599,terms percent,交易百分比,,,
1600,ternary,三元,,,
1601,ternary addition,三進制加法,,,
1602,ternary algebra,三元代數,,,
1603,ternary arithmetic,三進制算術,,,
1604,ternary cell,三進制單元,,,
1605,ternary code,三進制碼,,,
1606,ternary counter,三進制計數器,,,
1607,ternary device,三進裝置,,,
1608,ternary exclusive or,三元互斥或,,,
1609,ternary incremental representation,三進遞增表示法,,,
1610,ternary logic,三進制邏輯,,,
1611,ternary logic difference,三進制邏輯差分,,,
1612,ternary logic network,三進制邏輯網路,,,
1613,ternary model,三進模型,,,
1614,ternary multiplication,三進制乘法,,,
1615,ternary notation,三進記法,,,
1616,ternary number,三進制數,,,
1617,ternary number system,三進制記數系統,,,
1618,ternary operation,三進運算,,,
1619,ternary operator,三進運算子,,,
1620,ternary representation,三進制表示法,,,
1621,ternary system,三進制系統,,,
1622,ternary tree,三元樹,,,
1623,terrestrial data line,地面資料線,,,
1624,terrestrial interface equipment,地面介面設備,,,
1625,terrestrial microwave link,地面微波鏈接,,,
1626,terrestrial microwave route,地面微波路線,,,
1627,terrestrial telemetric station,地面遙測站,,,
1628,territory,責任區,,,
1629,tertiary,三次式,,,
1630,test,測試,測試 ,,
1631,test access,測試存取,,,
1632,test access point,測試存取點,,,
1633,test access port,測試存取埠,測試存取端口 ,,
1634,test analysis program,測試分析程式,,,
1635,test analysis report,測試分析報告,,,
1636,test and branch statement,測試與分支敘述,,,
1637,test and diagnostic language	,測試及診斷語言,,,
1638,test and diagnostics	,測試及診斷,,,
1639,test and evaluation,測試與評估,,,
1640,test and link,測試與鏈接,,,
1641,test and maintenance program,測試與維護程式,,,
1642,test and repair processor	,測試及修復處理機,,,
1643,test and set instruction,測試及設定指令,,,
1644,test and set procedure,測試及設定程序,,,
1645,test and verification tool,測試及驗證工具,,,
1646,test and verify program,測試及驗證程式,,,
1647,test antenna,測試天線,,,
1648,test approach,測試方式,,,
1649,test assistance program	,測試輔助程式,,,
1650,test automation,測試自動化,,,
1651,test bar,測試棒,,,
1652,test bed,測試台,,,
1653,test bench,測試台,測試台 ,,
1654,test bench set,測試台設定,,,
1655,test block,測試塊,,,
1656,test board,測試板,測試板 ,,
1657,test body,測試本體,,,
1658,test button,測試鈕,,,
1659,test card,測試卡,,,
1660,test case,測試案例；測試彙例,測試用例 ,,
1661,test case description,測試案例描述,,,
1662,test case design,測試案例設計,,,
1663,test case generation,測試案例產生,,,
1664,test case generator,測試用例產生器,測試用例生成程序 ,,
1665,test center,測試中心,,,
1666,test channel,測試通道,,,
1667,test chart,測試圖表,,,
1668,test checkout procedure	,測試檢驗程序,,,
1669,test clips of hybrids,混合微電路測試,,,
1670,test code,測試碼,,,
1671,test computer unit	,測試計算機單元,,,
1672,test condition,測試條件,,,
1673,test console	,測試控制台,,,
1674,test controller system,測試控制器系統,,,
1675,test controller	,測試控制器,,,
1676,test coordination procedures,測試協調程序,,,
1677,test coupon,測試單,,,
1678,test coverage,測試覆蓋,測試覆蓋[率] ,,
1679,test criteria,測試準則,,,
1680,test cube,測試立方,,,
1681,test data,測試資料,測試數據 ,,
1682,test data generating language,測試資料產生語言,,,
1683,test data generation,測試資料產生,,,
1684,test data generator,測試資料產生器,測試數據生成程序 ,,
1685,test data package	,測試資料包,,,
1686,test data selection criteria,測試資料選擇準則,,,
1687,test data system,測試資料系統,,,
1688,test deck,測試卡片疊,,,
1689,test design,測試設計,,,
1690,test desk,測試桌,測試台 ,,
1691,test detect function,測試檢測功能,,,
1692,test detect routine,測試檢測常式,,,
1693,test dispatching,測試調度,,,
1694,test driver,測試驅動器,測試驅動程序 ,,
1695,test environment,測試環境,,,
1696,test equipment,測試設備,測試設備 ,,
1697,test equipment	,測試設備,,,
1698,test event,測試事件,,,
1699,test example design,測試實例設計,,,
1700,test executive,測試執行,,,
1701,test executive program,測試執行程式,,,
1702,test facility,測試設施,,,
1703,test file,測試檔案,,,
1704,test file control command,測試檔案控制命令,,,
1705,test for ambiguity,歧義測試,,,
1706,test function,測試函數；測試功能,,,
1707,test generation,測試產生,測試生成 ,,
1708,test generator,測試產生器,測試碼生成程序 ,,
1709,test generator	,測試產生器,,,
1710,test grading,測試分級,,,
1711,test group,測試群,,,
1712,test I/O,輸出入測試,,,
1713,test indicator,測試指示器,測試指示器, *測試指示符 ,,
1714,test information processing system	,測試資訊處理系統,,,
1715,test initialization,測試初始化,,,
1716,test input tape,測試輸入帶,,,
1717,test input/output,測試輸入輸出,,,
1718,test instruction,測試指令,,,
1719,test instruction debugging,測試指令除錯,,,
1720,test instrument,測試儀器,,,
1721,test interconnection line,測試互連線,,,
1722,test interval,測試間隔,,,
1723,test item taker	,測試項目接受器,,,
1724,test joint,測試結合,,,
1725,test language,測試語言,測試語言 ,,
1726,test lead,測試引線,,,
1727,test library,測試程式館,,,
1728,test link,測試鏈路,,,
1729,test log,測試日誌,測試日志 ,,
1730,test loop,測試迴路,測試環路, *測試回路 ,,
1731,test macro,測試巨集,,,
1732,test maintenance unit	,測試維護單元,,,
1733,test management protocol,測試管理協定,,,
1734,test matrix,測試矩陣,,,
1735,test methodology,測試方法學,,,
1736,test methods and procedures	,測試方法與程序,,,
1737,test microinstruction,測試微指令,,,
1738,test mode,測試模式,,,
1739,test mode run,測試模式運行,,,
1740,test model,測試模型,,,
1741,test module,測試模組,,,
1742,test monitor system,測試監控系統,,,
1743,test numeric,測試數字,,,
1744,test ok,測試正常,,,
1745,test operating procedure,測試操作程序,,,
1746,test oracle,測試啟示,測試諭示 ,,
1747,test oriented language	,測試導向的語言；測試導向語言,,,
1748,test oriented operator language	,測試導向的操作員語言,,,
1749,test oriented programming system	,測試導向程式設計系統,,,
1750,test overflow condition,測試溢出條件,,,
1751,test pack,測試包,,,
1752,test page,測試頁面,,,
1753,test page loading,測試頁面載入,,,
1754,test page termination,測試頁面終止,,,
1755,test pattern,測試型樣,測試[碼]模式 ,,
1756,test pattern generation,測試型樣產生,,,
1757,test pattern generation program,測試型樣產生程式,,,
1758,test pattern generation system,測試型樣產生系統,,,
1759,test pattern generator	,測試型樣產生器,,,
1760,test pattern sequence,測試型樣序列,,,
1761,test pattern	,測試型樣,,,
1762,test period,測試期間,,,
1763,test phase,測試階段,測試階段 ,,
1764,test piece,測試件,,,
1765,test plan,測試計畫,測試計划 ,,
1766,test plate,測試板,,,
1767,test point,測試點,測試點 ,,
1768,test probe,測試探針,測試探針 ,,
1769,test problem,測試問題,,,
1770,test procedure,測試程序,測試過程 ,,
1771,test procedure language	,測試程序語言,,,
1772,test program,測試程式,測試程序 ,,
1773,test program package,測試程式套裝軟體,,,
1774,test program system,測試程式系統,,,
1775,test purpose,測試目的,,,
1776,test rate,測試速率,,,
1777,test repeatability,測試可重複性,測試可重復性 ,,
1778,test replacement,測試替換方案,,,
1779,test report,測試報告,測試報告 ,,
1780,test request,測試請求,,,
1781,test request message	,測試請求訊息,,,
1782,test response,測試響應,測試響應 ,,
1783,test result tape,測試結果帶,,,
1784,test routine,測試常式,測試例程 ,,
1785,test rules,測試規則,,,
1786,test run,測試運行,測試運行 ,,
1787,test selector,測試選擇器,,,
1788,test sequence,測試順序,測試順序 ,,
1789,test sequencing,測試定序,,,
1790,test set,測試裝置,,,
1791,test signal,測試信號,,,
1792,test signal characteristics,測試信號特性,,,
1793,test signal generator,測試信號產生器,,,
1794,test skip,測試跨越,,,
1795,test space,測試空間,,,
1796,test specification,測試規格,測試規約 ,,
1797,test statistics,測試統計,,,
1798,test status output,測試狀態輸出,,,
1799,test step,測試步,,,
1800,test step output state,測試步輸出態,,,
1801,test subroutine,測試次常式,,,
1802,test suite,測試套,測試套具 ,,
1803,test supervisor program,測試監控程式,,,
1804,test support equipment	,測試支援設備,,,
1805,test support program	,測試支援程式,,,
1806,test switch	,測試開關,,,
1807,test syndrome,測試徵候群,測試症候 ,,
1808,test synthesis,測試合成,測試綜合 ,,
1809,test system,測試系統,,,
1810,test system component,測試系統組件,,,
1811,test system coordination,測試系統協調,,,
1812,test table,測試表,,,
1813,test tape,測試帶,,,
1814,test tape program,測試帶程式,,,
1815,test task,測試任務,測試任務 ,,
1816,test terminal,測試終端機,,,
1817,test text,測試本文,測試文本 ,,
1818,test time,測試時間,,,
1819,test timer,測試計時器,,,
1820,test tone,試音,,,
1821,test translator	,測試翻譯器,,,
1822,test two bits	,測試二位元,,,
1823,test under mask,遮罩下測試,,,
1824,test validity,測試驗證,測試有效性 ,,
1825,test wait,測試等待,,,
1826,test work group	,測試工作組,,,
1827,test zone,測試區域,,,
1828,testability,可測試性,可測試性 ,,
1829,testable ROM	,可測試唯讀記憶體,,,
1830,tester,測試器,測試儀 ,,
1831,testing,測試,,,
1832,testing and scoring system	,測試與計分系統,,,
1833,testing benchmark,測試基準,,,
1834,testing digital module,測試數位模組,,,
1835,testing envelope,測試包封,,,
1836,testing environment,測試環境,,,
1837,testing for bug,錯誤測試,,,
1838,testing function,測試函數,,,
1839,testing hardware,測試硬體,,,
1840,testing hybrids,測試併合電路,,,
1841,testing maintainability,測試維護性,,,
1842,testing nominative,測試標稱值,,,
1843,testing program,測試程式,,,
1844,testing real-time system,測試即時系統,,,
1845,testing sequence,測試順序,,,
1846,testing software,測試軟體,,,
1847,testing terminal,測試終端機,,,
1848,testing time,測試時間,測試時間 ,,
1849,testing tool,測試工具,,,
1850,tetrad,四元群,,,
1851,tetragamma function,四元函數,,,
1852,tetragon,四邊形,,,
1853,tetrahedral array,四面體陣列,,,
1854,tetrahedron,四面體,,,
1855,tetral notation,四進記法,,,
1856,tetrode,四極管,,,
1857,tetrode field effect transistor,四極管場效電晶體,,,
1858,tetrode transistor,四極管電晶體,,,
1859,TeX,TeX語言,TeX語言 ,,
1860,Texas Instruments	,德州儀器公司,,,
1861,text,正文；本文,正文 ,,
1862,text analysis,正文分析,篇章分析 ,,
1863,text analysis package,正文分析套裝軟體,,,
1864,text analysis program,正文分析程式,,,
1865,text and file management system	,正文與檔案管理系統,,,
1866,text angle,正文角度,,,
1867,text area,本文區,文本區,,
1868,text argument,正文引數,,,
1869,text attribute,正文屬性,,,
1870,text body,正文本體,,,
1871,text buffer,正文緩衝器,,,
1872,text card,正文卡片,,,
1873,text command,正文命令,,,
1874,text compaction,正文壓緊,,,
1875,text component,正文組件,,,
1876,text compression,正文壓縮,,,
1877,text concordance,正文索引,,,
1878,text control,正文控制,,,
1879,text control chaining,正文控制鍊接,,,
1880,text control sequence,正文控制序列,,,
1881,text correction system,正文校正系統,,,
1882,text data type,正文資料型式,,,
1883,text database,正文資料庫,正文數據庫, *文本數據庫 ,,
1884,text delay,正文延遲,,,
1885,text delimiter,正文定界符,,,
1886,text display,正文顯示,,,
1887,text display editor,正文顯示編輯器,,,
1888,text edit,正文編輯,文本編輯,,
1889,text editing,正文編輯,文本編輯, *正文編輯 ,,
1890,text editing interface,正文編輯介面,,,
1891,text editing system	,正文編輯系統,,,
1892,text edition and modification,正文編輯與修改,,,
1893,text editor and corrector,正文編輯校正器,,,
1894,text editor module,正文編輯器模組,,,
1895,text editor system,正文編輯器系統,,,
1896,text editor	,文字編輯器,文本編輯程序,,
1897,text enhancement,正文增強,,,
1898,text escape character,正文逸出字元,,,
1899,text file,正文檔案,,,
1900,text file parameter,正文檔案參數,,,
1901,text final cursor position,正文最終游標位置,,,
1902,text font,正文字型,,,
1903,text for test,測試用本文,,,
1904,text formatter,正文格式器,,,
1905,text formatting,正文格式化,,,
1906,text formatting language,正文格式語言,正文格式語言 ,,
1907,text formatting program,正文格式化程式,,,
1908,text formatting system,正文格式化系統,,,
1909,text gap,正文間隙,,,
1910,text generation,正文產生,篇章生成 ,,
1911,text handling facility,正文處置設施,,,
1912,text handling language,正文處置語言,,,
1913,text I/O package,正文輸入輸出套裝軟體,,,
1914,text including words and phrases,正文包括詞與片語,詞語文本 ,,
1915,text indexing and retrieval,正文索引與檢索,,,
1916,text information management system,正文資訊管理系統,,,
1917,text information retrieval system,正文資訊檢索系統,,,
1918,text initial cursor,正文初始游標,,,
1919,text initial cursor position,正文初始游標位置,,,
1920,text input,正文輸入,,,
1921,text input/output,正文輸入輸出,,,
1922,text input/output primitive,正文輸入輸出基元,,,
1923,text justification,正文對齊,,,
1924,text justified to both margins,兩邊對齊的正文,,,
1925,text justifier,正文整版程序,,,
1926,text left justified,向左對齊的正文,,,
1927,text length clause,正文長度子句,,,
1928,text library,正文程式館,文本庫, *正文庫 ,,
1929,text line,正文行,,,
1930,text linguistics,本文語言學,篇章語言學 ,,
1931,text link,正文鏈接,,,
1932,text maintenance,正文維護,,,
1933,text management system,正文管理系統,,,
1934,text manipulation,本文調處,,,
1935,text margin,本文容限,,,
1936,text material,正文材料,,,
1937,text message,正文式訊息,,,
1938,text mining,本文探勘,文本采掘, *文本挖掘 ,,
1939,text mode,正文模態,,,
1940,text module,正文模組,,,
1941,text name,正文名,,,
1942,text orientation,正文定向,,,
1943,text overflow,正文溢出,,,
1944,text parameter,正文參數,,,
1945,text part,正文部分,,,
1946,text preparation,正文準備,,,
1947,text processing,正文處理,文本處理,,
1948,text processing command,正文處理命令,,,
1949,text processing language,正文處理語言,,,
1950,text processing standard,正文處理標準,,,
1951,text processing system,正文處理系統,,,
1952,text processing tool,正文處理工具,,,
1953,text processor,正文處理機,文本處理器,,
1954,text proofreading,文本校對,文本校對 ,,
1955,text reckoning and compiling language	,正文推算法與編繹語言,,,
1956,text retrieval,正文檢索,文本檢索, *正文檢索 ,,
1957,text revision,正文修訂,,,
1958,text right justified,向右對齊的正文,,,
1959,text scanning application,正文掃瞄應用,,,
1960,text section,正文段,,,
1961,text segment,正文段,,,
1962,text segmentation,正文分段,,,
1963,text sequence,正文順序,,,
1964,text size,正文篇幅大小,,,
1965,text spacing constant,間隔為常數的正文,,,
1966,text spacing proportional,間隔相稱的正文,,,
1967,text string search,正文字串搜尋,,,
1968,text string test,正文字串測試,,,
1969,text structure,正文結構,,,
1970,text suppression,正文抑制,,,
1971,text transparency,正文透通性,,,
1972,text understanding,正文理解,篇章理解 ,,
1973,text word,正文字,,,
1974,text-coordinate origin,正文調整開端,,,
1975,textfile operator,文字檔運算子,,,
1976,textile model,紡織模型,,,
1977,text-to-speech conversion program,正文至語音轉換程式,,,
1978,text-to-speech convert,正文至語音轉換,文語轉換 ,,
1979,text-to-speech mode,文字至話音模,,,
1980,text-to-speech synthesis,文字至語音合成,,,
1981,text-to-speech synthesizer,文字至話音合成器,,,
1982,text-to-speech system,文字至語音系統,文語轉換系統 ,,
1983,textual,本文的,,,
1984,textual character,正文字元,,,
1985,textual language programming,正文語言程式設計,,,
1986,textual order,正文次序,,,
1987,textual output routine,正文輸出常式,,,
1988,textual retrieval,正文檢索,,,
1989,textual scan,正文掃瞄,,,
1990,textual substitution,正文替代,,,
1991,texture,紋理,紋理 ,,
1992,texture analysis,紋理分析,,,
1993,texture coding,紋理編碼,紋理編碼 ,,
1994,texture discrimination,紋理判別,,,
1995,texture image,紋理影像,紋理圖像 ,,
1996,texture mapping,紋理映射,紋理映射 ,,
1997,texture segmentation,紋理分段,紋理分割 ,,
1998,texture statistics,紋理統計,,,
1999,texture synthesis,紋理合成,,,
2000,T-flip flop,T型正反器,,,
2001,t-flip flop,翻轉正反器,,,
2002,TFTP,普通檔案傳送協定,普通文件傳送協議 ,,
2003,The American national standards institute's version of COBOL,美國國家標準COBOL版本,,,
2004,the Chinese character set code for information exchange,資訊交換用中文字集碼,,,
2005,the data encryption standard,資料加密標準,,,
2006,theme,文題,,,
2007,then,則,,,
2008,then clause,則子句,,,
2009,then if symbol,則若符號,,,
2010,then symbol,則符號,,,
2011,theorem,定理,,,
2012,theorem machine,定理機,,,
2013,theorem of EULER,歐拉定理,,,
2014,theorem of polyhedra,多面體定理,,,
2015,theorem on flows in network,網路流定理,,,
2016,theorem on regular set,正則集定理,,,
2017,theorem prover,定理證明程式,定理証明器 ,,
2018,theorem proving,定理證明,,,
2019,theorem proving by resolution,按分解律的定理証明,,,
2020,theorem proving by resolution refutation,按分解律反演的定理証明,,,
2021,theorem proving by rule based system,基于規則系統的定理証明,,,
2022,theorem proving for robot problem solving,機器人問題求解定理証明,,,
2023,theorem proving machine,定理証明機,,,
2024,theorem proving system,定理証明系統,,,
2025,theorem proving use of resolution,使用分解律的定理証明,,,
2026,theoretical,理論的,,,
2027,theoretical arithmetic,理論算術,,,
2028,theoretical computer science,理論計算機科學,,,
2029,theoretical level,理論位準,,,
2030,theoretical linguistics,理論語言學,理論語言學 ,,
2031,theoretical logic,理論邏輯學,,,
2032,theoretical margin,理論容限,,,
2033,theoretical maximum density	,理論最大密度,,,
2034,theoretical model,理論模型,,,
2035,theoretical principle,理論原則,,,
2036,theoretical result,理論結果,,,
2037,theoretical side,理論方面,,,
2038,theoretical value,理論值,,,
2039,theory,理論,,,
2040,theory formation,理論形成,,,
2041,theory lower bound,理論下限,,,
2042,theory of algorithm,演算法理論,,,
2043,theory of automata,自動機理論,,,
2044,theory of branching process,分支過程理論,,,
2045,theory of chances,機遇論,,,
2046,theory of computation,計算理論,,,
2047,theory of correct locking protocol,校正封鎖協定理論,,,
2048,theory of dynamic programming,動態規劃理論,,,
2049,theory of foundations of mathematics,數學基礎理論,,,
2050,theory of function,函數論,,,
2051,theory of game,競賽理論,,,
2052,theory of inference,推理論,,,
2053,theory of large scale system,大系統理論,,,
2054,theory of maintenance installation manual,維修安裝原理手冊,,,
2055,theory of maintenance manual,維修原理手冊,,,
2056,theory of multitype G-W branching process,複合型蓋爾頓－華特生分支過程理論,,,
2057,theory of operation,操作理論,,,
2058,theory of program correction,程式校正理論,,,
2059,theory of programming,程式設計理論,,,
2060,theory of queue,佇列理論,,,
2061,theory of servo mechanism,伺服機構理論,,,
2062,theory of switching circuits,交換電路理論,,,
2063,theory of systemic grammar,全局文法理論,,,
2064,theory of technical stability,技術穩定性理論,,,
2065,theory of terminology,術語學理論,,,
2066,theory of transmission lines,傳輸線理論,,,
2067,theory of type number,型數理論,,,
2068,thermabond epoxy,熱環氧,熱[固化]環氧黏合劑 ,,
2069,thermal agitation,熱擾動,,,
2070,thermal agitation noise,熱擾動雜訊,,,
2071,thermal analog computer,熱類比電腦,,,
2072,thermal breakdown,熱崩潰,,,
2073,thermal capacity,熱容量,,,
2074,thermal characteristic,熱特性,熱特性 ,,
2075,thermal characteristics,熱特性,,,
2076,thermal check,熱度檢查,,,
2077,thermal check light,熱度檢查指示燈,,,
2078,thermal conduction,熱傳導,,,
2079,thermal conduction module,熱傳導模組,熱導模塊 ,,
2080,thermal conductivity,熱導率,,,
2081,thermal connector,熱連接器,,,
2082,thermal contact,熱接觸,,,
2083,thermal contact resistance,熱接觸電阻,,,
2084,thermal control,熱控制,熱控制 ,,
2085,thermal control module,熱控制模組,,,
2086,thermal design,熱設計,,,
2087,thermal display light,熱顯示燈,,,
2088,thermal dissipation,熱消耗,,,
2089,thermal equilibrium,熱平衡,,,
2090,thermal equilibrium state,熱平衡狀態,,,
2091,thermal equivalent,熱當量,,,
2092,thermal expansion,熱膨脹,,,
2093,thermal fin,散熱片,散熱片 ,,
2094,thermal imaging,熱成像,,,
2095,thermal insulator,絕熱器,,,
2096,thermal light,熱量燈,,,
2097,thermal mass,熱質量,,,
2098,thermal noise,熱雜訊,,,
2099,thermal noise power,熱雜訊功率,,,
2100,thermal plotter,熱繪圖器,,,
2101,thermal printer,熱列印機,熱敏印刷機 ,,
2102,thermal printing,感熱式列印,,,
2103,thermal printing technique,熱列印技術,,,
2104,thermal radiation,熱輻射,,,
2105,thermal recalibration,熱再校正,熱校正 ,,
2106,thermal resistance,熱阻,熱阻 ,,
2107,thermal resistor,熱電阻器,,,
2108,thermal run-away,熱耗散,,,
2109,thermal sensitive paper,熱敏紙,,,
2110,thermal sensitive ribbon,熱敏色帶,,,
2111,thermal sensor,熱感測器,熱感器 ,,
2112,thermal shock,熱震動,,,
2113,thermal shock test,熱震動測試,,,
2114,thermal stencil,熱模板,,,
2115,thermal time constant,熱時間常數,,,
2116,thermal transfer,熱傳,,,
2117,thermal transfer printer,熱傳送式列印機,,,
2118,thermal warning,熱警告,,,
2119,thermal wax-transfer printer,熱轉式列印機,熱蠟轉印印刷機 ,,
2120,thermal-type spirit master,熱印原版,,,
2121,thermal-type spirit transfer sheet,熱印薄版,,,
2122,thermionic integrated micro modules	,熱離子積體微型模組,,,
2123,thermionic tube,熱離子管,,,
2124,thermistor,熱阻器,,,
2125,thermistor test program	,熱阻器測試程式,,,
2126,thermocompression bond,熱壓合,,,
2127,thermocompression bonder,熱壓焊接機,,,
2128,thermocompression bonding,熱壓接合,熱壓焊 ,,
2129,thermocouple,熱電偶,,,
2130,thermocouple connector,熱電偶連接器,,,
2131,thermocouple thermometer,熱電偶溫度計,,,
2132,thermoelectric cooler,熱電冷卻器,,,
