編號,原文,臺灣用語,大陸用語,其他用語,
2726,piezoelectric strain gauge,壓電式應變計,,,
2727,piezoelectric transducer,壓電式傳感器,,,
2728,piezoelectricity,壓電（現象）,,,
2729,piezoelectricity element,壓電元件,,,
2730,piggyback entry,揹負進入,借線進入 ,,
2731,piggyback entry form,揹負進入形式,,,
2732,piggyback hardware,揹負式硬體,,,
2733,piggybacking,揹負；附送過程,,,
2734,pike noise,尖雜訊,,,
2735,piling up,堆積,,,
2736,pillar,柱；導柱,,,
2737,PILOT,PILOT電腦,,,
2738,pilot,引導,(磁帶)引導段,,
2739,pilot carrier,指引載波；導波,,,
2740,pilot carrier frequency,引示載波頻率,,,
2741,pilot channel,引示通道,,,
2742,pilot channel equipment,引示通道設備,,,
2743,pilot channel system,引示通道系統,,,
2744,pilot conversion,引導轉換,,,
2745,pilot detector,引示檢測器；引示檢波器,,,
2746,pilot filter,引示濾波器,,,
2747,pilot hole,定位孔；導孔,,,
2748,pilot lamp,引示燈；信號燈,,,
2749,pilot model,先導模型,,,
2750,pilot operation,試驗性作業；先導作業,,,
2751,pilot project,試驗性專案；先導專案,,,
2752,pilot system,試驗性系統；先導系統,,,
2753,pilot tape,引導帶,,,
2754,pin,插針,插針 ,,
2755,pin assignment,插腳指定,引腳分配 ,,
2756,pin configuration,插腳配置,,,
2757,pin console typewriter,插針控制台打字機,,,
2758,pin contact,插腳觸點；針式接頭,,,
2759,pin dot matrix,針點矩陣,,,
2760,pin feed,針式饋送,針式輸紙 ,,
2761,pin force,插針壓力,插針壓力 ,,
2762,pin grid array,針柵陣列,引腳陣列封裝 ,,
2763,pin hole,小孔；針孔,,,
2764,pin jack,插腳插座,,,
2765,pin limitation,插腳限制,,,
2766,pin saving design,省插腳設計,,,
2767,pin summary,插腳摘要,,,
2768,pin-board,插腳板,,,
2769,pin-board programming,插腳板規劃,,,
2770,pinch off,夾止；夾斷,,,
2771,pinch roller,壓輪；夾滾輪（磁帶機用）,,,
2772,pinched resistor,夾層電阻,,,
2773,pincushion distortion,針墊失真,,,
2774,pin-feed device,針饋裝置,,,
2775,pin-feed form,針饋表格紙,,,
2776,pin-feed platen,針饋滾筒；針饋滾洞,,,
2777,ping,查驗,查驗 ,,
2778,ping pong scheme,乒乓方式,乒乓模式 ,,
2779,ping-pong,乒乓,,,
2780,ping-pong procedure,乒乓程序,乒乓過程 ,,
2781,pin-socket contact,插針式接頭,,,
2782,pin-through-hole,通孔,通孔 ,,
2783,Pinyin,漢語拼音,漢語拼音[方案] ,,
2784,Pinyin coding,拼音編碼,拼音編碼 ,,
2785,Pinyin-Chinese conversion scheme,拼音中文轉換方案,,,
2786,pip,尖波,畫中畫 ,,
2787,pipe,管；導管,管道 ,,
2788,pipe communication mechanism,管道通信機制,管道通信機制 ,,
2789,pipe earth,導管接地,,,
2790,pipe file,管線檔案,管道文件 ,,
2791,pipe synchronization,管線同步,管道同步 ,,
2792,piped mode,管式模式,,,
2793,pipeline,管線,流水線 ,,
2794,pipeline architecture,管線架構,,,
2795,pipeline arithmetic unit,管線算術單元,,,
2796,pipeline burst SRAM,管線爆發模式SRAM,,,
2797,pipeline capacity,管線容量,,,
2798,pipeline characteristics,管線特性,,,
2799,pipeline computer,管線計算機,流水線計算機 ,,
2800,pipeline control,管線控制,流水線控制 ,,
2801,pipeline data hazard,管線資料危障,流水線數據沖突 ,,
2802,pipeline efficiency,管線效率,流水線效率 ,,
2803,pipeline element,管線元件,,,
2804,pipeline interlock control,管線互鎖控制,流水線互鎖控制 ,,
2805,pipeline iterative operation,管線疊代操作,,,
2806,pipeline machine,管線型機器,,,
2807,pipeline module,管線模組,,,
2808,pipeline multiplier,管線乘法器,,,
2809,pipeline multiplier chip,管線乘法器晶片,,,
2810,pipeline operation,管線運算,,,
2811,pipeline partitioning,管線分區,,,
2812,pipeline processing,管線處理,流水線處理 ,,
2813,pipeline processor,管線處理機,流水線處理器,,
2814,pipeline program,管線程式,,,
2815,pipeline register,管線暫存器,,,
2816,pipeline searching,管線搜尋,,,
2817,pipeline speech recognition system,管線語音識別系統,,,
2818,pipeline stage,管線階段,,,
2819,pipeline stall,管線停頓,流水線停頓 ,,
2820,pipeline transparency,管線透明性,,,
2821,pipeline unit,管線單元,,,
2822,pipeline vector computer,管線向量電腦,,,
2823,pipelined array processor,管線陣列處理機,,,
2824,pipelined digital architecture,管線數位架構,,,
2825,pipelined functional unit,管線功能單元,,,
2826,pipelined look-ahead carry,管線預看進位,,,
2827,pipelined microprogramming system,管線微程式設計系統,,,
2828,pipelined multistage switch,管線多階段交換,,,
2829,pipelining,管線操作；管線流通,,,
2830,pipelining algorithm,管線演算法,流水線算法 ,,
2831,pipelining segment,管線段,,,
2832,piping,管線工程,,,
2833,piquant,圖象數位轉換器,,,
2834,piracy,侵犯專利權,,,
2835,pitch,間距；字符間距,,,
2836,pitch selector,間距選擇器,,,
2837,pivot,樞,,,
2838,pivot element,軸元件；元素,,,
2839,pivot operation,軸元運算,,,
2840,pix lock,相片鎖定；視頻鎖定,,,
2841,pix map,像映,,,
2842,pixel,像素,像素 ,,
2843,pixel loading,像素載入,,,
2844,pixel order,像素次序,,,
2845,pixel oriented,像素導向,,,
2846,pixel pattern,像素圖型,,,
2847,pixel replication,像素複製,,,
2848,PKI,公用金鑰架構,公鑰構架 ,,
2849,PKIX,X.509公用金鑰架構,X.509公鑰構架 ,,
2850,PL/1,PL/1程式語言,PL/1 語言 ,,
2851,PL/1 optimizing compiler,PL/1最佳化編譯程式,,,
2852,PLA,可程式邏輯陣列,可編程邏輯陣列 ,,
2853,place,位,位置 ,,
2854,place information,地點資訊,,,
2855,place value,地點值；位值,,,
2856,place/transition net,位置／遷移網,,,
2857,place/transition system,位置／遷移系統,位置-變遷系統 ,,
2858,placeholder,佔位,,,
2859,placeholder record,佔位記錄,,,
2860,placement,布局,布局 ,,
2861,placement algorithm,布局演算法,,,
2862,placement control,布局控制,,,
2863,placement mode,布局模式,,,
2864,placement of security feature,安全功能的布局,,,
2865,placement policy,布局政策,,,
2866,placement strategy,布局策略,布局策略 ,,
2867,plain code,明碼,,,
2868,plain language,簡明語言,,,
2869,plain old telephone service,簡易老式電話業務,,,
2870,plain position indication,平面位置指示,,,
2871,plain text,明文；明碼,,,
2872,plaintext,明文,明文 ,,
2873,plan,計畫,,,
2874,plan recognition,計畫辨識,,,
2875,plan view display,平面圖顯示,,,
2876,planar,平面的,,,
2877,planar chip,平面晶片,,,
2878,planar computer,平面計算機,,,
2879,planar diffusion,平面擴散,,,
2880,planar digraph,平面有向圖,,,
2881,planar diode,平面二極體,,,
2882,planar double diffused transistor,平面雙擴散電晶體,,,
2883,planar element,平面元素,,,
2884,planar epitaxial method,平面外延法,,,
2885,planar epitaxial transistor,平面外延電晶體,,,
2886,planar epitaxial tuning varactor,平面外延調諧變容二極管,,,
2887,planar film,平面膜,,,
2888,planar gas discharge,平面氣體放電,,,
2889,planar graph,平面圖,,,
2890,planar integrated circuit,平面積體電路,,,
2891,planar method,平面法（晶體管制造工藝）,,,
2892,planar module,平面模組,,,
2893,planar package,平面封裝,,,
2894,planar passivated transistor,平面鈍化電晶體,,,
2895,planar point set,平面點集,平面點集 ,,
2896,planar process,平面處理,,,
2897,planar separator theorem,平面分隔理論,,,
2898,planar solution,平面解,,,
2899,planar technique,平面技術,,,
2900,planar transistor,平面電晶體,,,
2901,planarity,平面性,平面性 ,,
2902,planarity testing,平面性測試,,,
2903,planarization algorithm,平面化算法,,,
2904,plan-based negotiation,基於規劃的協商,基于規划的協商 ,,
2905,plan-do-check-action,計畫－實施－檢查－行動,,,
2906,plane,平面,平面 ,,
2907,plane generation,平面產生,,,
2908,plane hologram,平面全像,,,
2909,plane map,平面地圖,,,
2910,plane memory,平面記憶體,,,
2911,plane normal,平面法線,,,
2912,plane position indication,平面位置指示,,,
2913,plane strain,平面應變,,,
2914,plane stress,平面應力,,,
2915,plane tree,平面樹,,,
2916,plane vector field,平面向量場,平面向量場 ,,
2917,plane view display,平面圖顯示,,,
2918,plane wave,平面波,,,
2919,plane-octet,平面八位,平面八位 ,,
2920,planetary camera,行星式照相機,,,
2921,planned availability,計畫可用性,,,
2922,planned issue transaction,計畫發料異動,,,
2923,planned issues,計畫發料,,,
2924,planned load,計畫負載,,,
2925,planned order,計畫訂單,,,
2926,planned order error list,計畫訂單錯誤清冊,,,
2927,planned order status,計畫訂單狀態,,,
2928,planned period capacity,計畫期間產能,,,
2929,planned queue,計畫佇列,,,
2930,planner,計畫者,,,
2931,planner number,計畫者號碼,,,
2932,planner number range,計畫者號碼範圍,,,
2933,planning,規劃,規划 ,,
2934,planning and decision support,規劃與決策支援,,,
2935,planning and generation,規劃與產生,,,
2936,planning and scheduling,規劃與排程,,,
2937,planning and simulation model,規劃及模擬模型,,,
2938,planning bill,規劃清單,,,
2939,planning control and decision evaluation,計畫控制與決策評估,,,
2940,planning data gathering,規劃資料收集,,,
2941,planning date,規劃日期,,,
2942,planning dependencies,規劃相依性,,,
2943,planning exception,規劃異常,,,
2944,planning execution time,規劃執行時間,,,
2945,planning failure,規劃失敗,規划失敗 ,,
2946,planning for information system,資訊系統規劃,,,
2947,planning generation,規劃產生,規划生成 ,,
2948,planning horizon,規劃時軸,,,
2949,planning island,規劃島,,,
2950,planning language,規劃語言,,,
2951,planning lead time,規劃前置時間,,,
2952,planning library,規劃庫,規划庫 ,,
2953,planning objective,規劃目標,,,
2954,planning parameter definition,規劃參數定義,,,
2955,planning phase,計劃階段,,,
2956,planning report,規劃報告,,,
2957,planning reports selection,規劃報告選擇,,,
2958,planning run,計畫運行,,,
2959,planning run control menu,計畫運行控制選項單,,,
2960,planning run exception report,計劃運行異常報表,,,
2961,planning selection and initiation,計劃選擇及啟動,,,
2962,planning sheet,規劃表單,,,
2963,planning software,規劃軟體,,,
2964,planning software project,規劃軟體專案,,,
2965,planning system,規劃系統,規划系統 ,,
2966,planning systems generator,規劃系統產生器,,,
2967,planning time period,規劃時間週期,,,
2968,planning warehouse,計劃倉庫,,,
2969,planographic,平面印刷的,,,
2970,plant,工廠,,,
2971,plant capacity,工廠產能,,,
2972,plant layout,工廠布置,,,
2973,plant model,工廠模型,,,
2974,plant operations control center,工廠操作控制中心,,,
2975,plasma,電漿,,,
2976,plasma display,電漿顯示,等離子[體]顯示 ,,
2977,plasma display panel,電漿顯示面板,,,
2978,plasma display unit,電漿顯示裝置,,,
2979,plasma display,電漿式顯示器；等離子體顯示,,,
2980,plasma panel,電漿面板；電漿板,,,
2981,plasma wave,電漿波,,,
2982,plasma-ray device,電漿射線裝置,,,
2983,plastic,塑膠,,,
2984,plastic conduct,塑膠導管,,,
2985,plastic dielectric capacitor,塑膠介質電容器,,,
2986,plastic disk optical memory,塑膠磁碟光記憶體,,,
2987,plastic flexible disc unit,塑膠軟式磁碟機,,,
2988,plastic flexible disk,塑膠軟式磁碟,,,
2989,plastic flexible disk unit,塑膠軟式磁碟機,,,
2990,plastic foam,發泡塑膠,,,
2991,plastic insulated cable,塑膠絕緣電纜,,,
2992,plastic package,塑膠包,,,
2993,plastic read-only disc,塑膠唯讀磁碟,,,
2994,plastic-backed magnetic tape,背塗塑膠磁帶,,,
2995,plasticity,塑性,,,
2996,plate,陽極；板極；鍍層；底片,,,
2997,plate deflection,板極偏轉,,,
2998,plate modulation,板極調變,,,
2999,plateau,台階；坪,,,
3000,plateau voltage,台階電壓；坪電壓,,,
3001,plated film disk,電鍍薄膜磁碟,,,
3002,plated through hole,金屬化孔,金屬化孔 ,,
3003,plated wire memory,鍍線記憶體,,,
3004,plated wire storage/store,鍍線儲存（體）,,,
3005,platen,滾洞；滾筒；列印墊板；壓紙滾筒；模版；台板,,,
3006,platform,平台,平台 ,,
3007,platform position computer,平台位置計算機,,,
3008,plating,鍍；電鍍,,,
3009,plating film disk,電鍍膜磁碟,電鍍膜盤, *電鍍薄膜磁盤 ,,
3010,PLATO,PLATO電腦輔助教學系統,,,
3011,platter,唱片；磁帶,,,
3012,plausibility check,真實性檢查,,,
3013,plausibility ordering,似真定序,似真性排序 ,,
3014,plausible inference,似真推理,,,
3015,plausible reasoning,似真推理,似真推理 ,,
3016,play,放（音）,,,
3017,playback,回放,,,
3018,playback accuracy,回放準確度,,,
3019,playback head,回放頭,,,
3020,playback robot,重現式機器人,重現機器人 ,,
3021,player,參加者,,,
3022,play-on-demand videograms,隨選視訊遊戲,,,
3023,PLC,可程式邏輯控制器,可編程邏輯控制器 ,,
3024,PLD,可程式邏輯裝置,可編程邏輯器件 ,,
3025,plex,叢,,,
3026,plex structure,叢結構,,,
3027,plexicoder,叢編碼器,,,
3028,pliotron,功率電子管,,,
3029,plot,繪圖,繪圖 ,,
3030,plot chart,繪線圖,,,
3031,plot pen,繪圖筆,,,
3032,plotomat,自動繪圖機,,,
3033,plotter,繪圖器,繪圖機 ,,
3034,plotter step size,繪圖器步進尺寸,,,
3035,plotting area,繪圖區,,,
3036,plotting board,繪圖板,,,
3037,plotting head,繪圖頭,,,
3038,plotting mode,繪圖模式,,,
3039,plotting table,繪圖台,,,
3040,plotting tablet,繪圖輸入板,圖形輸入板 ,,
3041,PLS sublayer,實體發信子層,物理信號[收發]子層, *PLS子層 ,,
3042,plug,插頭,,,
3043,plug and play,隨插即用,即插即用 ,,
3044,plug and play operating system,隨插即用作業系統,即插即用操作系統 ,,
3045,plug and play programming,隨插即用程式設計,即插即用程序設計 ,,
3046,plug board,插接板,,,
3047,plug board chart,插板圖,,,
3048,plug compatible,插接相容,,,
3049,plug compatible mainframe,插接相容主機,,,
3050,plug compatible manufacturer,插接相容製造者,,,
3051,plug compatible memory,插接相容記憶體,,,
3052,plug on terminator,插接式終止器,,,
3053,plug-compatible computer,插接相容計算機,插接兼容計算機 ,,
3054,pluggable input method interface,可插入輸入法介面,,,
3055,pluggable unit,可插入裝置,,,
3056,plugging chart,插接圖,,,
3057,plug-in,插入,插入 ,,
3058,plug-in amplifier,插入式放大器,,,
3059,plug-in board,插入板,,,
3060,plug-in card,插入卡,,,
3061,plug-in electronics,插入式電子器件,,,
3062,plug-in unit,插入裝置,,,
3063,plumbing,波導設備；波導管,,,
3064,plural entity,多元實體,,,
3065,plus,加；正號,,,
3066,plus zone,正數區,,,
3067,plus-minus 2I network,加減2I網路,,,
3068,PMA,策略管理機構,策略管理機構 ,,
3069,PMA,實體媒體附件,物理媒體連接 ,,
3070,PMC model,PMC模型,PMC診斷模型 ,,
3071,PMS representation,過程記憶器開關表示,進程存儲器開關表示, *PMS表示 ,,
3072,PMT,頁面映射表,頁映射表 ,,
3073,P-N junction,P-N連接,,,
3074,P-N type junction,P-N型接面,,,
3075,pneumatic,氣動的,,,
3076,pneumatic capstan,氣動絞盤,,,
3077,pneumatic computer,氣動計算機,,,
3078,pneumatically controlled bistable,氣控雙穩,,,
3079,P-N-P transistor,P-N-P電晶體,,,
3080,pocket,袋,卡片匣,,
3081,pocket calculator,口袋型計算器,,,
3082,pocket-size reel,袖珍捲盤,,,
3083,POE,平行作業環境,并行操作環境 ,,
3084,point,點,,,
3085,point approximation,點近似（法）,,,
3086,point array,指標陣列,,,
3087,point of control and observation,控制點與觀察,,,
3088,point of entry,輸入點,,,
3089,point of failure,故障點,,,
3090,point of intersection,相交點,,,
3091,point of last environment,最後環境點,,,
3092,point of sale terminal,銷售點終端,,,
3093,point of sales,銷售點,銷售點 ,,
3094,point operation,點運算,點運算 ,,
3095,point page,指示頁,,,
3096,point retrieval,點檢索,點檢索 ,,
3097,point set,點集,點集 ,,
3098,point size,點尺寸,,,
3099,point source,點源,,,
3100,point spread function,點展開函數,,,
3101,point to multipoint,單點對多點,,,
3102,point to point,點對點,,,
3103,point to point and multidrop transmission system,點對點與多點分支傳輸系統,,,
3104,point to point channel,點對點通道,,,
3105,point to point circuit,點對點電路,,,
3106,point to point connection,點對點連接；點對點式連接,,,
3107,point to point control,點對點控制,,,
3108,point to point control system,點對點控制系統,,,
3109,point to point data link,點對點資料鏈接,,,
3110,point to point line,點對點線路,,,
3111,point to point protocol,點對點協定,,,
3112,point to point transmission,點對點傳輸,,,
3113,point-dependent segmentation,按點分割,,,
3114,pointed cone,尖錐,,,
3115,pointer,指標,指針, *指引元 ,,
3116,pointer address,指標位址,,,
3117,pointer array,指標陣列,,,
3118,pointer device,指標裝置,,,
3119,pointer variable,指標變數,,,
3120,pointing device,點擊裝置,點擊設備 ,,
3121,point-mode display,點式顯示,,,
3122,point-to-multipoint delivery,點對多點遞送,點對多點通信 ,,
3123,point-to-point connection,點對點連接,點對點連接 ,,
3124,point-to-point delivery,點對點遞送,點對點通信 ,,
3125,point-to-point protocol,點對點協定,點對點協議 ,,
3126,pointwise,逐點的,,,
3127,Poisson distribution,卜松分配,,,
3128,poke,刺,,,
3129,polar,極,,,
3130,polar axis,極軸,,,
3131,polar chart,極圖,,,
3132,polar configuration,極化組態,,,
3133,polar coordinate system,極化坐標系統,,,
3134,polar motion,極化運動,,,
3135,polar relay,極性繼電器,,,
3136,polar transmission,極性傳輸,,,
3137,polarity,極性,,,
3138,polarizability,極化率；極化性,,,
3139,polarization,極化；偏極化,,,
3140,polarization diversity,極化分集,,,
3141,polarize,極化,,,
3142,polarized control,極化控制,,,
3143,polarized return-to-zero recording,極化歸零記錄,極化歸零制記錄法,,
3144,polaroid filter,偏振濾光鏡,,,
3145,pole,極；極點,極點 ,,
3146,police information network,警察情報網,,,
3147,policy information network,政策資訊網路,,,
3148,policy management authority,策略管理機構,策略管理機構 ,,
3149,policy module,政策模組,,,
3150,policy space,政策空間,,,
3151,Polish notation,波蘭記法,,,
3152,polishing,拋光,拋光 ,,
3153,poll,輪詢,,,
3154,poll final,輪詢結束,,,
3155,poll record,輪詢記錄,,,
3156,polled access network,輪詢進出網路,,,
3157,polling,輪詢,探詢 ,,
3158,polling bus arbitration,輪詢匯流排仲裁,,,
3159,polling character,輪詢字元,,,
3160,polling circuit,輪詢電路,,,
3161,polling list,輪詢串列,,,
3162,polling mode,輪詢模式,,,
3163,polling system,輪詢系統,,,
3164,polling techniques,輪詢技術,,,
3165,pollutant standard index,污染標準指標,,,
3166,polyalphabetic cipher,多表置換密碼,,,
3167,polybinary code,多二進制碼,,,
3168,polycell approach,多單元法,,,
3169,polycomputer,多計算機,,,
3170,polygon,多邊形,,,
3171,polygon attribute,多邊形屬性,,,
3172,polygon clipping,多邊形剪輯,多邊形裁剪 ,,
3173,polygon convex decomposition,多邊形凸分解,多邊形凸分解 ,,
3174,polygon mirror,多邊形鏡,,,
3175,polygon mirror scanner,多邊鏡掃瞄器,,,
3176,polygon window,多邊形視窗,多邊形窗口 ,,
3177,polygonal decomposition,多邊形分解,多邊形分解 ,,
3178,polygonal patch,多邊形面片,多邊形面片 ,,
3179,polyhedral model,多面體模型,多面體模型 ,,
3180,polyhedron clipping,多面體截割,多面體裁剪 ,,
3181,polyhedron simplification,多面體簡化,多面體簡化 ,,
3182,polyline,折線,折線 ,,
3183,polylog depth,多項式對數深度,多項式對數深度 ,,
3184,polylog time,多項式對數時間,多項式對數時間 ,,
3185,polymarker,多點標記,多點標記, *多點記號 ,,
3186,polymorphic programming language,多型程式設計語言,多態編程語言 ,,
3187,polymorphism,多型,多態性 ,,
3188,polynomial bounded problem,多項式有界問題,,,
3189,polynomial code,多項式碼,,,
3190,polynomial complexity,多項式複雜性,,,
3191,polynomial equation,多項式方程式,,,
3192,polynomial evaluation,多項式求值,,,
3193,polynomial hashing,多項式散列,,,
3194,polynomial hierarchy,多項式階層,多項式譜系 ,,
3195,polynomial ideal,多項式理想,,,
3196,polynomial list,多項式列表,,,
3197,polynomial module,多項式模組,,,
3198,polynomial reducible,多項式可歸約,多項式可歸約[的] ,,
3199,polynomial reduction,多項式分解,,,
3200,polynomial regression,多項式迴歸,,,
3201,polynomial residue class algebra,多項式殘餘類別代數,,,
3202,polynomial ring,多項式環,,,
3203,polynomial space,多項式空間,多項式空間 ,,
3204,polynomial time,多項式定時,多項式時間 ,,
3205,polynomial time algorithm,多項式定時演算法,,,
3206,polynomial time reduction,多項式時間歸約,多項式時間歸約 ,,
3207,polynomial transformable,多項式可變換,多項式可轉換[的] ,,
3208,polynomial transformation,多項式變換,,,
3209,polynomial-bounded,多項式有界,多項式有界[的] ,,
3210,polyphase merging,多相合併,,,
3211,polyphase microinstruction,多相微指令,,,
3212,polyphase modulation,多相調變,,,
3213,polyphase sort,多相分類,,,
3214,polysemy,多義,多義 ,,
3215,polystyrene dielectric capacitor,聚苯乙烯介質電容器,,,
3216,polyvalence,多價,,,
3217,polyvalent notation,多價記法,,,
3218,polyvalent number,多價數,,,
3219,pool,池；集用場,池 ,,
3220,pool of available nodes,可用節點池,,,
3221,pooled resource,儲存資源,,,
3222,pop,爆出,郵局協議 ,,
3223,pop operation,爆出作業,,,
3224,pop stack,爆出堆疊,,,
3225,pop up,爆出,,,
3226,pop up menu,爆出選項單,,,
3227,pop/push/stack,爆出／推入／堆疊,,,
3228,P-operation,p作業,,,
3229,P-operator,p作業子,,,
3230,population,人口；群體,種群 ,,
3231,pop-up menu,爆出選項單,彈出式選單 ,,
3232,porosity,多孔性,,,
3233,port,埠；轉移,,,
3234,port address,埠位址,,,
3235,port expander unit,埠擴充器單元,,,
3236,port frame type,埠框型式,,,
3237,port level manager,埠階管理器,,,
3238,portability,可攜性,可移植性, *易移植性 ,,
3239,portability technique,可攜性技術,,,
3240,portable,可攜,,,
3241,portable automatic data recording equipment,可攜自動資料記錄設備,,,
3242,portable camera-transmitter,可攜式照相發送機,,,
3243,portable common tools environment,可攜公用工具環境,,,
3244,portable compiler,可攜編譯器,,,
3245,portable computer,可攜電腦,便攜式計算機 ,,
3246,portable data acquisition system,可攜式資料擷取系統,,,
3247,portable data medium,可攜資料媒體,,,
3248,portable debugger,可攜除錯器,,,
3249,portable display terminal,可攜顯示終端機,,,
3250,portable electric probe reader,可攜電探針閱讀機,,,
3251,portable hand punch,可攜手動打孔機,,,
3252,portable hard disk,可攜式硬碟；抽取式硬碟,,,
3253,portable keyboard,可攜鍵盤,,,
3254,portable operating system,可攜作業系統,可移植的操作系統 ,,
3255,portable operating system interface,可攜作業系統介面,,,
3256,portable operating system interface for computing systems,可攜作業系統介面計算系統,,,
3257,portable program,可攜程式,,,
3258,portable standard LISP,可攜標準LISP語言,,,
3259,portfolio selection,組合選擇,,,
3260,portrait,直擺；肖像,豎向 ,,
3261,portrait format;vertical format,垂直格式,縱長格式,,
3262,POS,銷售點,銷售點 ,,
3263,pose determination,位姿定位,位姿定位 ,,
3264,position,地位；位置,位置,,
3265,position and velocity extraction,位置和速度擷取,,,
3266,position and velocity tracking,位置和速度跟蹤,,,
3267,position and velocity,位置與速度,,,
3268,position coder,位置編碼器,位置編碼器 ,,
3269,position control,位置控制,,,
3270,position control system,位置控制系統,位置控制系統 ,,
3271,position detector,位置檢測器,位置檢測器 ,,
3272,position error signal,位置誤差信號,位置偏差信號 ,,
3273,position finding device,位置找尋裝置,,,
3274,position independent addressing,位置獨立定址,,,
3275,position independent code,位置獨立碼,,,
3276,position indicator,位置指示器,,,
3277,position invariant linear system,位置不變線性系統,,,
3278,position pulse,地位脈波,,,
3279,position repetitive error,定位重複誤差,定位重復誤差 ,,
3280,position sensor,位置感測器,,,
3281,position transducer,位置轉換器,位置傳感器 ,,
3282,position type,位置類型,,,
3283,positional format,位置格式,,,
3284,positional notation,位置記法；定位記法,,,
3285,positional number,位置號碼,,,
3286,positional parameter,位置參數,,,
3287,positional representation,位置表示；定位表示,,,
3288,positional representation system,定位表示系統,,,
3289,positional system,位置系統,,,
3290,positional value,位置值,,,
3291,position-dependent code,位置相依碼,,,
3292,positioned channel,定位通道,定位信道 ,,
3293,positioner,定位器,,,
3294,position-event-time,位置－事件－時間,,,
3295,positioning,定位,定位 ,,
3296,positioning operation,定位操作,,,
3297,positioning time,定位時間,定位時間 ,,
3298,positive,正,,,
3299,positive acknowledgement,肯定應答,,,
3300,positive AND gate,正及閘,,,
3301,positive appearing image,正顯影像,,,
3302,positive closure,正閉包,正閉包 ,,
3303,positive edge,正邊緣,正沿 ,,
3304,positive edge triggered,正邊緣觸發,,,
3305,positive example,正例,正例 ,,
3306,positive feedback circuit,正回饋電路,,,
3307,positive feedback,正回饋,,,
3308,positive image,正影像,,,
3309,positive input negative output element,正輸入負輸出元件,,,
3310,positive input negative output,正輸入負輸出,,,
3311,positive integer,正整數,,,
3312,positive logic,正邏輯,,,
3313,positive logic disturbance,正邏輯干擾,,,
3314,positive logic level,正邏輯位準,,,
3315,positive logic-transition,正邏輯變遷,正邏輯轉換 ,,
3316,positive mask,正遮罩,,,
3317,positive modulation,正調變,,,
3318,positive OR gate,正或閘,,,
3319,positive output negative input,正輸出負輸入,,,
3320,positive pressure filtration system,正壓力過濾系統,,,
3321,positive voltage ECL,正電壓射極耦合邏輯,正電壓射極耦合邏輯 ,,
3322,possibility theory,可能性理論,可能性理論 ,,
3323,post,後；告示；桿；郵政,,,
3324,post assembly stage,後組合階段,,,
3325,Post machine,波斯特機器,,,
3326,post office,郵局,,,
3327,post office box,郵政信箱,,,
3328,post office protocol,郵局協定,郵局協議 ,,
3329,post office work unit,郵局工作單位,,,
3330,post operation data analysis facility,後作業資料分析設施,,,
3331,post processing,後處理,后處理 ,,
3332,post processor,後處理機；後置處理器,,,
3333,post stimulus-time mode,後激時間模式,,,
3334,Post system,郵局系統,波斯特系統 ,,
3335,Post,Telephone and Telegraph Administration ,郵電管理局,,,
3336,postal address reader-indexer system,郵政位址讀取索引系統,,,
3337,postal telegraph and telephone,郵電部門,,,
3338,postamble,后同步碼,后同步碼 ,,
3339,post-amble,後文,后同步碼,,
3340,post-billing,事後開立帳單,,,
3341,postcondition,後置條件,后[置]條件 ,,
3342,post-condition,後置條件,,,
3343,post-conditional expression,後置條件表式,,,
3344,post-coordinate index,後組式索引,,,
3345,post-coordination,後組式,,,
3346,posted memory write,記憶體延遲寫入,存儲器滯后寫入 ,,
3347,post-edit,事後編輯,,,
3348,post-editing,後編輯,,,
3349,postfix,後置,后綴 ,,
3350,postfix expression,後置陳式,,,
3351,postfix form,後置形式,,,
3352,postfix notation,後置記法,,,
3353,post-implementation review,建置後覆查,,,
3354,post-indexing,後加索引,,,
3355,posting,告示,,,
3356,posting machine,告示機,,,
3357,postmaster,郵件管理員,郵件管理員, *郵政局長 ,,
3358,post-mortem,事後剖析,,,
3359,post-mortem dump,事後析誤傾印；檢視傾印,,,
3360,post-mortem routine,事後析誤常式,,,
3361,post-normalize,後規格化,,,
3362,postorder,後序,,,
3363,postponed-jump technique,延遲跳躍技術,推遲轉移技朮 ,,
3364,post-RISC,後精簡指令集計算機,后精簡指令集計算機 ,,
3365,postscript,幕後排版,,,
3366,PostScript font,PostScript字型,,,
3367,PostScript printer description,幕後排版列印機描述,,,
3368,PostScript,PostScript語言,,,
3369,post-set,後集,后集 ,,
3370,postulate,公設,,,
3371,posture recognition,姿態識別,姿態識別 ,,
3372,post-write disturb pulse,寫後干擾脈波,,,
3373,potential address space,潛址空間,,,
3374,potential correction,電位校正,,,
3375,potential corrosively,腐蝕電位,,,
3376,potential customer,潛在顧客,,,
3377,potential solution tree,潛在解樹,,,
3378,potential well,勢井,,,
3379,potentiometer,電位計,,,
3380,potentiometer loading error,電位計加載誤差；電位計載入誤差,,,
3381,potentiometer multiplier,電位計乘法器,,,
3382,potentiometer set mode,電位計設定模,,,
3383,power,功率；冪；電力；電源,,,
3384,power amplifier,功率放大器,,,
3385,power box,電力箱,,,
3386,power bus,電源匯流排,電源總線 ,,
3387,power cable,電力電纜,,,
3388,power circuit breaker,電源斷路器,,,
3389,power conditioner,淨化電源,淨化電源 ,,
3390,power consumption,功率消耗,功耗 ,,
