編號,原文,臺灣用語,大陸用語,其他用語,
3850,shared task address space,共享任務位址空間,,,
3851,shared time control action,分時控制動作,,,
3852,shared track,共享磁軌,,,
3853,shared update,共享更新,,,
3854,shared variable,共享變數,共享變量 ,,
3855,shared variable set,共享變數集（組）,,,
3856,shared variable update procedure,共享變數更新程序,,,
3857,shared virtual area,共享虛擬區域,共享虛擬區 ,,
3858,shared virtual memory,共享虛擬記憶體,共享虛擬存儲器 ,,
3859,shared whiteboard,共享白板,共享白板 ,,
3860,shared working space,共享工作空間,,,
3861,shared write library,共寫程式館,,,
3862,shared-for-read lock state,共讀鎖定狀態,,,
3863,shared-for-update lock state,共享更新鎖定狀態,,,
3864,shared-no-update lock state,共享非更新鎖定狀態,,,
3865,sharer,共享者,,,
3866,shareware,共用軟體,共享軟件 ,,
3867,sharing,共享；共用,,,
3868,sharing data set,共享資料集,,,
3869,sharing logical link,共享邏輯鏈路,,,
3870,sharing multiprocessing,共享多處理,,,
3871,sharing policy,共享政策,,,
3872,sharing processor time,共享處理機時間,,,
3873,sharing resource,共享資源,,,
3874,sharp,清晰,清晰 ,,
3875,sharp clear printing,清晰清除列印,,,
3876,sharp cut off,銳截止,,,
3877,sharp cut off tube,銳截止管,,,
3878,sharp edge,銳邊,,,
3879,sharp image,清晰影像,,,
3880,sharp product,清晰產品,,,
3881,sharp pulse,銳脈衝,,,
3882,sharp step,陡階,,,
3883,sharp turning,微調,,,
3884,sharpening,銳化,銳化 ,,
3885,sharpening technique by differentiation,微分式銳化技術,,,
3886,sharping technique,銳化技術（工藝）,,,
3887,sharpness,清晰度；銳度,,,
3888,shear,剪切,,,
3889,shear distribution,剪切分配,,,
3890,shear stiffness,剪切剛度,,,
3891,shear strength,剪切強度,,,
3892,shear transformation,剪切變換,剪切變換 ,,
3893,shearing,切變,,,
3894,sheath,外皮；外層覆蓋物,,,
3895,sheet,表單；薄片,,,
3896,sheet conductance,表單電導,,,
3897,sheet detector,表單檢測器,,,
3898,sheet dielectric,表單電介質,,,
3899,sheet feed,饋紙,,,
3900,sheet feeder,表單饋送器,,,
3901,sheet film,薄片式軟片,,,
3902,sheet glass,玻璃片,,,
3903,sheet microfilm,薄片式微縮膠卷,,,
3904,sheet mode,表單模式,,,
3905,sheet paper,表單紙,,,
3906,sheet resistance,表單電阻,,,
3907,sheet to roll duplicator,捲紙式複製機,,,
3908,sheet to sheet duplicator,單張式複製機,,,
3909,Sheffer stroke,薛佛衝程,,,
3910,Sheffer stroke gate,薛佛衝程閘,,,
3911,Sheffer stroke operation,薛佛衝程操作（運算）,,,
3912,shelf,架子；層；格,,,
3913,shelf label,架標號,,,
3914,shelf life,儲架壽命,,,
3915,shelf lists,架表,,,
3916,shelf storage,架上（備用）儲存器,,,
3917,shell,殼；外殼,外殼 ,,
3918,shell command,外殼命令,外殼命令 ,,
3919,shell command language,外殼命令語言,,,
3920,shell document,外殼文件（獻）,,,
3921,shell language,外殼語言,外殼語言 ,,
3922,shell mechanism,外殼機構（結構）,,,
3923,shell process,外殼過程,外殼進程 ,,
3924,shell program,外殼程式,,,
3925,shell prompt,外殼提示（符）,外殼提示符 ,,
3926,shell script,外殼手跡,外殼腳本 ,,
3927,shell site,外殼站點,殼站點 ,,
3928,shell sort,外殼排序,謝爾排序 ,,
3929,Shell sort,希爾排序,謝爾排序 ,,
3930,Shell sorting,希爾排序,,,
3931,shell theory,外殼理論,,,
3932,shelves,貨架式暫存器,,,
3933,shield,屏蔽；罩；防護,,,
3934,shield line,屏蔽線,,,
3935,shield twisted pair,屏蔽雙絞線,屏蔽雙絞線 ,,
3936,shield wire,屏蔽線,,,
3937,shielded cable,屏蔽電纜,,,
3938,shielded enclosure,屏蔽外殼,,,
3939,shielded line,屏蔽線,,,
3940,shielded pair,屏蔽對,,,
3941,shielded transmission line,屏蔽傳輸線,,,
3942,shielding,屏蔽；掩蓋,,,
3943,shielding box,屏蔽箱,,,
3944,shielding case,屏蔽外殼,,,
3945,shielding wire,屏蔽線,,,
3946,shift,移位,,,
3947,shift action,移位動作,,,
3948,shift amount register	,移位數量暫存器,,,
3949,shift and subtract 1 control,移位並減1控制,,,
3950,shift arithmetically,算術移位,,,
3951,shift capacity,班次產能,,,
3952,shift chain,移位鍊,,,
3953,shift character,移位字元,,,
3954,shift charge,值班費用,,,
3955,shift code,移位碼,,,
3956,shift control,移位控制（器）,,,
3957,shift control counter,移位控制計數器,,,
3958,shift count register	,移位計數暫存器,,,
3959,shift counter	,移位計數器,,,
3960,shift divisor,移位除數,,,
3961,shift down,下移；向下移位,,,
3962,shift down modem,下移數據機,,,
3963,shift end,移位結束,,,
3964,shift folding,移位折疊,,,
3965,shift forward,正向移位,,,
3966,shift frequency shift keying,移位頻移按鍵,,,
3967,shift function,移位功能,,,
3968,shift guide,移位導引,,,
3969,shift identify,移位識別,,,
3970,shift identify machine,移位識別機,,,
3971,shift identify method,移位識別法,,,
3972,shift in,移入；轉入,,,
3973,shift in character,移入字元,,,
3974,shift in control character,移入控制字元,,,
3975,shift in control code,移入控制碼,,,
3976,shift instruction,移位指令,移位指令 ,,
3977,shift key,移位鍵,,,
3978,shift keying,移位按鍵,,,
3979,shift left,左移,左移 ,,
3980,shift left long	,向左長移位,,,
3981,shift left out/shift right in	,左移出右移入,,,
3982,shift length,移位長度；班次時間,,,
3983,shift letters,移位字母,,,
3984,shift lock,移位鎖定,,,
3985,shift lock key,移位鎖定鍵,,,
3986,shift lock keyboard,移位鎖定鍵盤,,,
3987,shift matrix,移位矩陣,,,
3988,shift microoperation,移位微作業,,,
3989,shift motion,移位動作,,,
3990,shift network,移位網路,移位網 ,,
3991,shift operation,移位操作,,,
3992,shift operator,移位運算子,,,
3993,shift order,移位命令,,,
3994,shift out,移出,,,
3995,shift out character,移出字元,,,
3996,shift out control character,移出控制字元,,,
3997,shift position,移位位置,,,
3998,shift pulse,移位脈衝,,,
3999,shift register,移位暫存器,移位寄存器 ,,
4000,shift register code,移位暫存器碼,,,
4001,shift register drive	,移位暫存器驅動器,,,
4002,shift register generator	,移位暫存器產生器,,,
4003,shift register latch	,移位暫存器閂,,,
4004,shift register memory	,移位暫存器記憶體,,,
4005,shift register sequence,移位暫存器序列,,,
4006,shift register storage circuit,移位暫存器儲存電路,,,
4007,shift reverse,反移；反向移位,,,
4008,shift right,右移,右移 ,,
4009,shift right double	,雙倍右移,,,
4010,shift signal,移位信號,,,
4011,shift stack,移位堆疊,,,
4012,shift status field,移位狀態欄,,,
4013,shift system,移位系統,,,
4014,shift theorem,移位定理,,,
4015,shift unit,移位裝置,,,
4016,shift up,上移；向上位移,,,
4017,shift ward,移位字,,,
4018,shift winding,移位捲線,,,
4019,shifted diagonal,移位對角線,,,
4020,shifted diagonal test,移位對角線測試,,,
4021,shifted divisor,移位除數,,,
4022,shifter,移位器,移位器 ,,
4023,shift-in,移入,移入 ,,
4024,shifting,移位；移位操作,,,
4025,shifting counter,移位計數器,,,
4026,shifting function,移位功能,,,
4027,shifting operator,移位運算子,,,
4028,shifting principle,移位原理,,,
4029,shifting process,移位過程,,,
4030,shifting register,移位暫存器,移位寄存器,,
4031,shifting sort,移位排序,上推排序 ,,
4032,shifting theorem,移位定理,,,
4033,shifting-out character,移出字元,,,
4034,shift-out,移出,移出 ,,
4035,shiftout modular redundancy	,移出模組冗餘（位）,,,
4036,shift-out redundancy,篩除冗餘,,,
4037,shift-phase parallel microprocessor system,相移並聯微處理機系統,,,
4038,shift-reduce conflict,移位縮減衝突,,,
4039,shift-reduce machine,移位縮減機,,,
4040,shift-reduce method,移位縮減法,,,
4041,shift-reduce parser,移位縮減剖析器,,,
4042,shim,墊片；填隙片,,,
4043,ship,船,,,
4044,ship alarm signal,船舶警報信號,,,
4045,ship broadcast coastal radio station,船舶廣播海岸無線電站（台）,,,
4046,ship broadcast schedule,船舶廣播排程,,,
4047,ship broadcast service,船舶廣播服務,,,
4048,ship broadcast-area radio station,船舶無線電區域廣播站,,,
4049,ship call sign,船舶呼叫信號,,,
4050,ship communications,船舶通信（系統（設備））,,,
4051,ship deck log,船艙日誌（記錄）,,,
4052,ship fitting communication standard plan,船適用通信的標準規劃,,,
4053,ship international call sign,船舶國際呼叫信號,,,
4054,ship movement service,船舶移動保安服務,,,
4055,ship net,船（通信）網,,,
4056,ship radar silence,船雷達靜寂,,,
4057,ship radio log,船無線電日誌（運行記錄）,,,
4058,ship radio officer,船無線電職員,,,
4059,ship radio silence,船無線電靜寂,,,
4060,ship radio transmission security,船無線電傳輸保全,,,
4061,ship radiotelephone numeral,船無線電話數字,,,
4062,ship signaling,船舶訊號,,,
4063,ship station,船站,,,
4064,ship to air net,船對航空器（通信）網,,,
4065,ship to ship net,船對船（通信）網,,,
4066,ship to shore net,船對岸網路,,,
4067,ship to shore radiotelephone procedure,船對岸無線電話程序,,,
4068,ship to shore schedule,船對岸排程,,,
4069,ship via code,出貨經由碼,,,
4070,ship-air net,船－航空器（通信）網,,,
4071,shipboard uniform automated data processing system	,船載統一自動資料處理系統,,,
4072,shipment,出貨,,,
4073,shipped complete,出貨完成,,,
4074,shipping brackets,出貨支架,,,
4075,shipping carton,出貨外箱,,,
4076,shipping clamp,出貨固定鉤,,,
4077,shipping instruction,出貨指令,,,
4078,shipping label,出貨標籤,,,
4079,shipping list,出貨列表,,,
4080,shipping operations information system	,出貨作業資訊系統,,,
4081,shipping position interpolation computer	,內插法船位測定計算機,,,
4082,shipping weight,出貨重量,,,
4083,shipping/landing zone,裝卸區,,,
4084,ship-shore communication net,船岸通信網,,,
4085,ship-shore communications,船岸通信,,,
4086,ship-shore net,船岸（無線電通信）網,,,
4087,ship-shore radio teletypewriter,船岸無線電電傳打字機,,,
4088,ship-shore station,船岸站,,,
4089,ship-to,運往,,,
4090,ship-to address records,運往位址記錄,,,
4091,ship-to location,運往地點,,,
4092,ship-to master file,運往主檔,,,
4093,ship-to number,運往號碼,,,
4094,ship-to override,運往置換,,,
4095,ship-to override code,運往置換碼,,,
4096,shock,沖擊；震動,,,
4097,shock absorber,減震器；震動吸收器,減震器 ,,
4098,shock discontinuities,衝擊間斷,,,
4099,shock excitation,衝擊激勵,,,
4100,shock fitting,衝擊配適,,,
4101,shock front,衝擊前面；激波陣面,,,
4102,shock interaction,衝擊交互作用；激波相交,,,
4103,shock isolator,隔震器；震動隔離器,隔震器 ,,
4104,shock mount,震動裝置,,,
4105,shock proof,震動證明,,,
4106,shock smearing,衝擊塗抹,,,
4107,shock strength,衝擊強度,,,
4108,shock test,振動測試；衝擊測試,,,
4109,shock wave,衝擊波；激波,,,
4110,shoe,滑軌,,,
4111,shooting method,射擊法,,,
4112,shop,現場,,,
4113,shop activity,現場活動,,,
4114,shop activity control totals,現場活動控制總計,,,
4115,shop activity data entry,現場活動資料登錄,,,
4116,shop activity edit,現場活動編輯,,,
4117,shop activity extract,工場活動擷取,,,
4118,shop activity forms,現場活動表格,,,
4119,shop activity transaction type,現場活動異動類型,,,
4120,shop activity－operation charge form,現場活動－作業計費表格,,,
4121,shop automation,工場自動化,,,
4122,shop calendar,現場日曆,,,
4123,shop documentation,現場文件製作,,,
4124,shop feedback,現場回饋,,,
4125,shop floor control	,現場控制,,,
4126,shop floor reporting,現場報告,,,
4127,shop order,工場命令,,,
4128,shop order handling costs,工場命令處置成本,,,
4129,shop packet,現場文件,,,
4130,shop packet creation,現場文件製作,,,
4131,shop packet creation options,現場文件製作選項,,,
4132,shop packet summary list,現場文件彙總清冊,,,
4133,shop packet worksheet,現場文件工作單,,,
4134,shore communications,海岸通信（系統）,,,
4135,Shore hardness,肖爾硬度,,,
4136,shore net,海岸（通信）網,,,
4137,shore radio teletypewriter,海岸無線電電傳打字機,,,
4138,shore radiotelephone procedure,海岸無線電話程序,,,
4139,shore station,海岸站,,,
4140,short,短路；短的,,,
4141,short access storage,快速存取儲存器,,,
4142,short address,短位址,,,
4143,short block,短塊,,,
4144,short branch,短分支,,,
4145,short card,短卡；短卡片,,,
4146,short card processing,短卡片處理,,,
4147,short channel,短通道,,,
4148,short circuit control form,短電路控制表格,,,
4149,short circuit impedance,短電路阻抗,,,
4150,short circuit line,短電路線,,,
4151,short circuit output capacitance,短電路輸出電容,,,
4152,short circuit parameter,短路參數,,,
4153,short circuit path,短路路徑,,,
4154,short circuit transmission line	,短路傳輸線,,,
4155,short circuit	,短路,,,
4156,short circuited transmission line,短路傳輸線,,,
4157,short circuited winding,短路捲線,,,
4158,short code,短代碼,,,
4159,short code dialing,短碼撥號,,,
4160,short cut,捷徑,,,
4161,short cut calculation,捷徑計算,,,
4162,short cut method,捷徑法,,,
4163,short cut multiplication,捷徑乘法,,,
4164,short cycle,短週期,,,
4165,short data message,短資料訊息,,,
4166,short dialing,短撥號,,,
4167,short distance transmission,短距離傳輸,,,
4168,short dot,短路點,,,
4169,short duration failure,短期失效,,,
4170,short duration repair,短期修復,,,
4171,short element,短元件,,,
4172,short floating point number,短浮點數,,,
4173,short floating point number format,短浮點數格式,,,
4174,short form,短格式,,,
4175,short format,短（資料）格式,,,
4176,short frame data,短框資料,,,
4177,short haul carrier,短程載波,,,
4178,short haul communication,短距離通信,,,
4179,short instruction,短指令,,,
4180,short instruction format,短指令格式,,,
4181,short life,短壽命；短使用期限,,,
4182,short line,短線,短線 ,,
4183,short message,短訊息,,,
4184,short noise,短雜訊,,,
4185,short noise burst,短雜訊猝發,,,
4186,short number,短數,,,
4187,short operation,短操作,,,
4188,short out,短路,,,
4189,short period fading,短週期衰落,,,
4190,short range,短距離；近程,,,
4191,short range aid to navigation,近程導航,,,
4192,short range forecast,短距離預測,,,
4193,short range laser sonar,近程雷射聲納,,,
4194,short range modem	,短距離數據機,,,
4195,short range navigation,近程導航,,,
4196,short range network,近程網路,,,
4197,short range radio navigation,近程無線電導航,,,
4198,short response time,短回應時間,,,
4199,short run equilibrium state,短運行平衡狀態,,,
4200,short shunt,短分路；短分流器,,,
4201,short sign on,簡化登入；短登入,,,
4202,short stack,短堆疊,,,
4203,short term,短期,,,
4204,short term buffering,短期緩衝,,,
4205,short term constant	,短期常數,,,
4206,short term Fourier analysis,短期傅立葉分析,,,
4207,short term ionospheric forecast,短期電離層預測,,,
4208,short term memory	,短期記憶體,,,
4209,short term operation,短期作業,,,
4210,short term planning,短期規劃,,,
4211,short term schedule,短期排程,,,
4212,short term scheduling,短期排程,,,
4213,short term security,短期保全,,,
4214,short term stability,短期穩定性,,,
4215,short term storage,短期儲存器,,,
4216,short term test,短期測試,,,
4217,short term weather prediction,短期氣象預測,,,
4218,short time diffusion,短時間擴散,,,
4219,short time memory,短時間記憶體,,,
4220,short time memory device,短時間記憶體裝置,,,
4221,short time statistics,短時間統計,,,
4222,short time storage,短時間儲存,,,
4223,short title,短標題,,,
4224,short transaction traffic,短異動流量,,,
4225,short trouble,短路障礙,,,
4226,short type,短類型,,,
4227,short wave broadcasting,短波廣播,,,
4228,short wave radio,短波無線電,,,
4229,short wave	,短波,,,
4230,short wavelength magnetic recording,短波長磁記錄,,,
4231,short word,短字,,,
4232,shortage report,短缺報表,,,
4233,shortage shipment,短缺出貨,,,
4234,shortcutting,簡化,,,
4235,shorted diode fault,二極體短路故障,,,
4236,shorted fault,短路故障,短路故障 ,,
4237,shorten symbol,縮短符號；短縮符號,,,
4238,shortened block codes,縮短塊碼,,,
4239,shortest access time first	,最短存取時間優先,,,
4240,shortest job first,最短工件優先,最短作業優先法 ,,
4241,shortest latency time first	,最短潛時優先,,,
4242,shortest path,最短路徑,最短路徑 ,,
4243,shortest path algorithm,最短路徑算法,,,
4244,shortest path problem,最短路徑問題,,,
4245,shortest path routing,最短路徑選路,,,
4246,shortest processing time first policy,最短處理時間優先政策,,,
4247,shortest processing time first	,最短處理時間優先,,,
4248,shortest processing time	,最短（的）處理時間,,,
4249,shortest queue routing,最短佇列選路,,,
4250,shortest route,最短路線,,,
4251,shortest route problem,最短路線問題,,,
4252,shortest seek time first	,最短尋覓時間優先,,,
4253,shortest spanning subtree,最短跨距子樹,,,
4254,shortest word,最短字,,,
4255,shorthand,速記；簡寫,,,
4256,shorthand coding system,速記編碼系統,,,
4257,shorthand notation,速記記法；速記表示法,,,
4258,shorthand preprocessor,速記預處理機,,,
4259,short-hold mode,短暫保持模,,,
4260,short-hold modem,短暫保持（式）數據機,,,
4261,short-term scheduling,短期排程,短期調度 ,,
4262,shotgun microphone,槍式麥克風,,,
4263,shoulder point,肩點,,,
4264,show selection,展示選擇,,,
4265,show through,透視,,,
4266,shrinkable tubing,可收縮管材,,,
4267,shrinkage,收縮,,,
4268,shrinkage factor,收縮因數,,,
4269,shrinking and thinning,收縮和細化,,,
4270,shuffle,混洗,混洗 ,,
4271,shuffle exchange network,混洗交換網路,,,
4272,shuffle interconnection,混洗互連,,,
4273,shuffle-exchange,混洗交換,混洗交換 ,,
4274,shuffle-exchange network,混洗交換網路,混洗交換網絡 ,,
4275,shun off sequence,切斷序列,,,
4276,shunt,分路；分流；並聯,,,
4277,shunt circuit,分路；並聯電路,,,
4278,shunt compensation,分路補償,,,
4279,shunt feed,分路饋電,,,
4280,shunt feedback,分路回饋,,,
4281,shunt feedback Schottky clamped logic	,並聯回饋肖特基嵌位邏輯,,,
4282,shunt loss,分路損耗,,,
4283,shunt resistance,分路電阻,,,
4284,shunted condenser,分路電容器,,,
4285,shunt-series compensation,串並聯補償,,,
4286,shut down,關機,關機 ,,
4287,shut off,切斷,,,
4288,shut off sequence,切斷序列,,,
4289,shutdown,關機,,,
4290,shutdown circuit,停機電路,,,
4291,shutdown time,關機時間,,,
4292,shutter,快門,,,
4293,shuttle,梭；穿梭,,,
4294,shuttle attached manipulator system	,太空梭附加操縱系統,,,
4295,shuttle pulse test,穿梭脈衝測試,,,
4296,shuttlecock,梭頭球形鉛字,,,
4297,sibilance,齒音,,,
4298,sibling segment types,同輩份片段類型,,,
4299,sibling segments,同輩份片段,,,
4300,side,（旁）邊；面；側面,,,
4301,side by side,並排,,,
4302,side by side dual control system,並列雙控制系統,,,
4303,side by side listing,並排列表,,,
4304,side circuit,旁側電路,,,
4305,side circuit loading coil,旁側電路負載線圈；實電路負載線圈,,,
4306,side circuit repeat coil,實電路重複線圈,,,
4307,side circuit repeating coil,旁側電路中繼線圈,,,
4308,side condition,旁側條件,伴隨條件 ,,
4309,side crosstalk,旁側串音（干擾）,,,
4310,side effect,副作用；旁效應,副作用 ,,
4311,side erase,旁側抹除；側面去（消）磁,,,
4312,side etch,旁側蝕刻,,,
4313,side flow,側流,,,
4314,side frequency,邊頻；旁頻,,,
4315,side information,旁側資訊,,,
4316,side lay,側裝,,,
4317,side lay adjuster,側面定位調節器,,,
4318,side lobe,旁瓣,,,
4319,side lobe blanking,旁瓣遮沒,,,
4320,side lobe cancellation,旁瓣取消,,,
4321,side lobe jamming,旁瓣干擾（干擾）,,,
4322,side lobe level,旁瓣位準,,,
4323,side looking airborne radar,旁視航空雷達,,,
4324,side plate,側板,,,
4325,side select,（碟）面選擇,,,
4326,side select signal,（碟）面選擇信號,,,
4327,side shielded,旁側屏蔽（的）,,,
4328,side stable relay,側穩定繼電器,,,
4329,side tone,旁調；側音,,,
4330,side view,側視,,,
4331,side wall,側牆,,,
4332,sideband,邊（頻）帶,,,
4333,sideband carrier,邊帶載波,,,
4334,sideband noise power ratio,邊帶雜訊功率比,,,
4335,sideband reference level,邊帶參考位準,,,
4336,sideband suppressed carrier,邊帶抑制載波,,,
4337,sideband suppressed carrier transmission,邊帶抑制載波傳輸,,,
4338,sideband transmission,邊帶傳輸,,,
4339,sideband voice,邊帶語音,,,
4340,sideless,無端；無邊；無側,,,
4341,side-play amount,偏移量,,,
4342,sidereal day,恒星日,,,
4343,sideways,側向,,,
4344,sideways diffusion,側向擴散,,,
4345,sideways sum,側向和（一數的各位數之和）,,,
4346,Siecor cable,西柯爾光纜,,,
4347,Siepinski curve,塞平斯基曲線,,,
4348,Siepinski curve program,塞平斯基曲線程式,,,
4349,sieve,篩子,,,
4350,sieve method,篩（選）法,,,
4351,sieve problem,篩問題,,,
4352,sieving,篩分；篩選,,,
4353,sift program,篩選程式,,,
4354,sifting sort,篩選分類,,,
4355,sight,視線；視野,,,
4356,sight check,視線檢查,,,
4357,sight hole,視線孔,,,
4358,sight link,視線鏈路,,,
4359,sight propagation,視線傳播,,,
4360,sighted robot,有視覺機器人,,,
4361,sighted sensor,有視覺感測器,,,
4362,sighting,觀察（測）,,,
4363,SIGMA center information storage and retrieval system	,SIGMA中心信息儲存與檢索系統,,,
4364,sigma information retrieval system,西格瑪資訊檢索系統,,,
4365,SIGMA information retrieval system	,西格瑪資訊檢索系統,,,
4366,sigma memory,總和記憶體；sigma記憶,,,
4367,sigma modulation,西格瑪調變,,,
4368,Sigma network,西格瑪網路,,,
4369,sigma storage,西格瑪儲存,,,
4370,sign,記號；正負號,,,
4371,sign and currency symbol character,正負號及貨幣符號字元,,,
4372,sign and magnitude code,正負及大小碼,,,
4373,sign binary digit,正負號二進制數位,,,
4374,sign bit,正負號位元,,,
4375,sign change,正負號改變,,,
4376,sign change function,正負號改變功能,,,
4377,sign changer,記號變換器,,,
4378,sign changing amplifier,記號變化放大器；變號放大器,,,
4379,sign character,正負號字元；符號字元,,,
4380,sign check,正負號檢查,,,
4381,sign check indicator,正負號檢查指示器；正負號核對指示器,,,
4382,sign clause,正負號子句,,,
4383,sign code,正負號碼,,,
4384,sign comparator,正負號比較器,,,
4385,sign condition,正負號條件,,,
4386,sign control,正負號控制,,,
4387,sign control flipflop,正負號控制正反器,,,
4388,sign digit,正負號數位,,,
4389,sign flipflop,正負號正反器,,,
4390,sign magnitude representation,符號數值表示法,,,
4391,sign off,簽出,,,
4392,sign on,登入,登錄,,
4393,sign position,正負號位置；符號位置,,,
4394,sign reverser,正負變換器,,,
4395,sign reversing amplifier,反號放大器,,,
4396,signal,信號；訊號,信號 ,,
4397,signal averaging,信號平均,,,
4398,signal cable,信號電纜,,,
4399,signal cable connector,信號電纜連接器,,,
4400,signal cable path,信號電纜路徑,,,
4401,signal conditioner,信號調節器,,,
4402,signal conditioning,信號調節,,,
4403,signal degradation,信號退化,信號退化 ,,
4404,signal distance,信號距離,,,
4405,signal elements,信號元件,,,
4406,signal ground,信號地線；信號接地,,,
4407,signal intelligence,信號情報,信號情報 ,,
4408,signal level,信號位準,,,
4409,signal line,信號線,信號線 ,,
4410,signal normalization,信號正常化,,,
4411,signal plane,信號平面,,,
4412,signal plate,信號板,,,
4413,signal pretreatment,信號預處理,信號預處理 ,,
4414,signal processing,信號處理,信號處理 ,,
4415,signal processors,信號處理機,,,
4416,signal rate,信號速率,,,
4417,signal reconstruction,信號重建,信號重構 ,,
4418,signal regeneration,信號再生,,,
4419,signal request,信號請求,,,
4420,signal reshaping,信號再成形,,,
4421,signal set,信號集,,,
4422,signal shaping,信號成形,,,
4423,signal software,信號軟體,,,
4424,signal standardization,信號標準化,,,
4425,signal swing,信號擺動,信號擺幅 ,,
4426,signal theory,信號理論,,,
4427,signal to distortion performance,信號對失真效能,,,
4428,signal to noise ratio	,信號雜訊比,,,
4429,signal transformation,信號變換,,,
4430,signal transmission,信號傳輸,信號傳輸 ,,
4431,signal understanding,信號理解,,,
4432,signal voltage drop,信號電壓降,信號電壓降 ,,
4433,signaling,發信號,信令 ,,
4434,signaling constellation,信號分佈；信號星象圖,,,
4435,signaling link,發信號鏈,,,
4436,signaling network,發信號網路,,,
4437,signaling rate,發信率,,,
4438,signaling system number 7	,7號發信系統,,,
4439,signaling terminal,發信終端機,信令終端 ,,
4440,signaling transfer points,發信號轉移點,,,
4441,signaling virtual channel,發信虛擬通道,信令虛通道 ,,
4442,signal-noise ratio,訊號雜訊比,,,
4443,signal-to-quantization noise ratio,信號至量化雜訊比,,,
4444,signature algorithm,簽名演算法,簽名算法 ,,
4445,signature analysis,簽章分析,特征分析 ,,
4446,signature file,簽名檔案,簽名文件 ,,
4447,signature scheme,簽名方案,簽名模式 ,,
4448,signature verification,簽名驗證,簽名驗証 ,,
4449,signature verifier,簽署驗證器,,,
4450,signed digit number system,帶正負號數位數字系統,,,
4451,signed field,帶正負號欄,,,
4452,signed integer,帶正負號整數,,,
4453,signed magnitude number,帶正負號大小數,,,
4454,signed numbers,帶正負號數,,,
4455,significance,有效值；顯著性；有效度,,,
4456,significance point,有效點,,,
4457,significant bit,有效位元,有效位 ,,
4458,significant character,有效字元,有效字符 ,,
4459,significant condition,有效條件,,,
4460,significant digit,有效數位；有效位元,有效數字 ,,
4461,significant digit arithmetic,有效位元算術,,,
4462,significant digit code,有效數位碼,,,
4463,significant figure,有效數位,,,
4464,significant instant,有效瞬時,,,
4465,significant interval,有效區間,,,
4466,significant word,有效字,有效字 ,,
4467,silence,靜寂；無聲,,,
4468,silhouette curve,輪廓線,輪廓線 ,,
4469,silicon,矽,,,
4470,silicon chip,矽晶片,,,
4471,silicon compilation,矽編譯,,,
4472,silicon compiler,矽編譯器,硅編譯器 ,,
4473,silicon compliers,矽編譯器,,,
4474,silicon diode,矽二極體,,,
4475,Silicon on sapphire	,矽藍寶石,,,
4476,silk screen method,絲網印制法,,,
4477,sillicon hollywood	,矽塢,,,
4478,SIMD,單一程式流多重資料流,單指令[流]多數據流 ,,
4479,similarity,相似性,相似性 ,,
4480,similarity  search,相似性搜尋,相似[性] 查找, *相似[性]搜索 ,,
4481,similarity arc,相似性弧,相似性弧 ,,
4482,similarity measure,相似性量測,相似性測度 ,,
4483,similarity measurement,相似性量測,相似性度量 ,,
4484,similarity space,相似空間,,,
4485,SIMM,單直插記憶體模組,單列直插式內存組件 ,,
4486,simple algebraic languages,簡單代數語言,,,
4487,simple algebraic languages for engineers,工程師用簡易代數語言,,,
4488,simple buffering,簡單緩衝,,,
4489,simple class,簡單級,,,
4490,simple decision,簡單決策,,,
4491,simple formatted file,簡單格式化檔案,,,
4492,simple formatted record,簡單格式化記錄,,,
4493,simple gateway monitoring protocol,簡單閘道監控協定,簡單網關監視協議 ,,
4494,simple harmonic wave,簡諧波,,,
4495,simple index,簡單索引,,,
4496,simple loop of bubble,磁泡簡單迴路,,,
4497,simple mail transfer protocol,簡單郵件轉移協定,簡單郵件傳送協議 ,,
4498,simple mapping,簡單對映,,,
4499,simple mixed strategy precedence grammar,簡單混合策略在先文法,,,
4500,simple name,簡單名,,,
4501,simple net,簡單網,簡單網 ,,
4502,simple network management protocol,簡單網路管理協定,簡單網[絡]管[理]協議 ,,
4503,simple path,簡單路徑,,,
4504,simple polygon,簡單多邊形,簡單多邊形 ,,
4505,simple precedence grammar,簡單在先文法,,,
4506,simple security property,簡單安全特性,簡單安全特性 ,,
4507,simple subroutine,簡單次常式,,,
4508,simple type,簡單型,,,
4509,simple variable,簡單變數,,,
4510,simple word,簡單字,單純詞 ,,
4511,simple word search,單詞搜尋,,,
4512,simplest unifier,最簡一致置換,,,
4513,simplex,單工,單純形 ,,
4514,simplex algorithm,單工演算法,,,
4515,simplex channel,單工通道,,,
4516,simplex circuit,單工電路,,,
4517,simplex communication,單工通信,,,
4518,simplex link,單工鏈,,,
4519,simplex method,單工法,,,
4520,simplex mode,單工模,,,
4521,simplex tableaux,單工描像,,,
4522,simplex transmission,單工傳輸,單工傳輸 ,,
4523,simplification,簡化,,,
4524,simplification assumption,簡化假設,,,
4525,simplified Chinese character,簡體字,簡化字 ,,
4526,simplified Hanzi,簡體字,簡化字 ,,
4527,simplified-character,簡體字,,,
4528,simply interactive PC	,簡式互動個人電腦,,,
4529,simply linked list,簡單鏈接串列,簡單鏈表 ,,
4530,Simula,Simula語言,Simula語言 ,,
4531,simulate,模擬,模擬,,
4532,simulated annealing,模擬退火,模擬退火 ,,
4533,simulated time,模擬時間,,,
4534,simulation,模擬,模擬 ,,
