系統編號,英文名稱,中文名稱,圖片,更新時間
2397631,name and address,名稱與位址,,2015-09-11
2397632,name block,名稱段，名字塊,,2015-09-11
2397633,name call,名稱呼叫,,2015-09-11
2397634,name code，NC,名稱代碼,,2015-09-11
2397635,name condition,名稱條件,,2015-09-11
2397636,name conflict,名稱衝突,,2015-09-11
2397637,name constant,名稱常數,,2015-09-11
2397638,name daemon,名稱常駐程式,,2015-09-11
2397639,name data,名稱資料,,2015-09-11
2397640,name data type,名稱資料類型,,2015-09-11
2397641,name entry,名稱項,,2015-09-11
2397642,name field,名稱欄,,2015-09-11
2397643,name identification,名稱識別,,2015-09-11
2397644,name identifier,名稱識別符,,2015-09-11
2397645,name key,名稱鍵,,2015-09-11
2397646,name list name,名稱串列名稱,,2015-09-11
2397647,name lookup rule,名稱查找規則,,2015-09-11
2397649,name of an object,物件名稱，目標名,,2015-09-11
2397650,name of code,代碼名稱,,2015-09-11
2397648,Name of Insured,被保險人姓名,,2015-09-11
2397651,name of numeric literal,數字文字名稱,,2015-09-11
2397652,name of spooler bond unit,排存器聯接單元名稱,,2015-09-11
2397653,name of variable,變數名稱,,2015-09-11
2397654,name parameter,名稱參數,,2015-09-11
2397655,name part,名稱部分,,2015-09-11
2397656,name precedence,名稱居先（順序）,,2015-09-11
2397657,name qualification,名稱限定,,2015-09-11
2397658,name recognizer,名稱辨識器,,2015-09-11
2397659,name register，NR,名稱暫存器,,2015-09-11
2397660,name replacement,名稱替換,,2015-09-11
2397661,name resolution,名稱分解,,2015-09-11
2397662,name scoping,名稱範疇,,2015-09-11
2397663,name server,名稱服伺器,,2015-09-11
2397664,name service,名稱服務,,2015-09-11
2397665,name service switching,名稱服務交換,,2015-09-11
2397666,name space,名稱空間,,2015-09-11
2397667,name space modification,名稱空間修改,,2015-09-11
2397668,name substitution,名稱替代,,2015-09-11
2397669,name table,名稱表,,2015-09-11
2397670,name translation,名稱翻譯,,2015-09-11
2397671,name type,名稱類型,,2015-09-11
2397672,name value,名稱值,,2015-09-11
2397673,name-address mapping,名稱－地址對映,,2015-09-11
2397674,name-error exception,名稱錯誤例外,,2015-09-11
2397675,name-value pair,名值對,,2015-09-11
2397676,named,附名；附名網址,,2015-09-11
2397677,named actual parameter,附名實際參數,,2015-09-11
2397678,named anchor,附名錨,,2015-09-11
2397679,named common,附名公用,,2015-09-11
2397680,named common area,附名公用區,,2015-09-11
2397681,named common block,附名公用塊,,2015-09-11
2397682,named component,附名分量,,2015-09-11
2397683,named constant,附名常數,,2015-09-11
2397684,named data,附名資料,,2015-09-11
2397685,named destination,附名目的地,,2015-09-11
2397686,named file,附名檔案,,2015-09-11
2397687,named parameter,附名參數,,2015-09-11
2397688,named parameter association,附名參數結合,,2015-09-11
2397689,named pipe,附名管,,2015-09-11
2397690,named program module,附名程式模組,,2015-09-11
2397691,named record type,附名記錄型,,2015-09-11
2397692,named sequence,命名序列項,,2015-09-11
2397693,named system,附名系統,,2015-09-11
2397694,named target,附名靶,,2015-09-11
2397695,named user file,附名用戶檔案,,2015-09-11
2397696,names extraction,名稱萃取,,2015-09-11
2397697,naming authority,命名機構,,2015-09-11
2397698,naming context,上下文命名,,2015-09-11
2397699,naming context tree,上下文樹命名,,2015-09-11
2397700,naming convention,命名規約,,2015-09-11
2397701,naming operation,命名作業,,2015-09-11
2397702,naming program,命名程式,,2015-09-11
2397703,naming rule,命名規則,,2015-09-11
2397704,naming variable,命名變數,,2015-09-11
2397705,NAND,非與的,,2015-09-11
2397706,NAND circuit,反及電路,,2015-09-11
2397707,NAND element,反及元素,,2015-09-11
2397708,NAND gate,反及閘,,2015-09-11
2397709,NAND logic gates,反及邏輯閘,,2015-09-11
2397710,NAND operation,NAND 運算,,2015-09-11
2397711,NAND operator,反及運算子,,2015-09-11
2397712,nano,奈,,2015-09-11
2397713,nano analysis,奈米分析,,2015-09-11
2397714,nano-architecture,奈結構（體系）,,2015-09-11
2397715,nanobot,奈米機器人,,2015-09-11
2397716,nanobus,奈匯流排,,2015-09-11
2397717,nanochip,奈米晶片,,2015-09-11
2397718,nanocircuit,奈電路,,2015-09-11
2397719,nanocomputer,奈電腦,,2015-09-11
2397720,nanofabrication,奈米纖維,,2015-09-11
2397721,nanofarad,奈法（拉）,,2015-09-11
2397722,nanoinstruction,奈指令,,2015-09-11
2397723,nanoinstruction statement,奈指令敘述,,2015-09-11
2397724,nanolithography,奈米微影技術,,2015-09-11
2397725,nanomachine,奈計算機,,2015-09-11
2397726,nanomemory,奈記憶體,,2015-09-11
2397727,nanometer,奈米,,2015-09-11
2397728,nanometer technique,奈米技術,,2015-09-11
2397729,nanometre,奈米,,2015-09-11
2397730,nanoprocessor,奈處理機,,2015-09-11
2397731,nanoprogram,奈程式,,2015-09-11
2397732,nanoprogram counter，NPC,奈程式計數器,,2015-09-11
2397733,nanoprogram level,奈程式層次,,2015-09-11
2397734,nanoprogram memory,奈程式記憶體,,2015-09-11
2397735,nanoprogram store,奈程式儲存,,2015-09-11
2397736,nanoprogrammable computer,奈可程式計算機,,2015-09-11
2397737,nanoprogramming,奈程式設計,,2015-09-11
2397738,nanoprogramming memory,奈程式記憶體,,2015-09-11
2397739,nanorobot,奈米機器人,,2015-09-11
2397740,nanoscope,奈秒示波器，超高頻示波器,,2015-09-11
2397741,nanosecond circuit,末秒電路，奈秒電路,,2015-09-11
2397742,nanosecond pulse,奈秒脈衝,,2015-09-11
2397743,nanosecond pulser,奈秒脈波器,,2015-09-11
2397744,nanosecond，ns,奈秒,,2015-09-11
2397745,nanostorage,奈儲存器,,2015-09-11
2397746,nanostore,奈儲存,,2015-09-11
2397747,nanotechnology,奈米技術,,2015-09-11
2397748,nanotransistor,奈電晶體,,2015-09-11
2397749,nanotube,奈米管,,2015-09-11
2397750,nanowatt electronics,奈瓦功率電子學,,2015-09-11
2397751,nanowatt integrated circuit,奈瓦積體電路,,2015-09-11
2397752,nanowatt，nW,奈瓦,,2015-09-11
2397753,nap roller,皮革墨轆,,2015-09-11
2397754,Napierian logarithm,自然對數,,2015-09-11
2397755,naples yellow,那不勒斯黃；拿坡里黃,,2015-09-11
2397756,Napster,Napster 公司,,2015-09-11
2397757,narcotics and dangerous drugs information system，NADDIS,麻醉品和劇毒藥物資訊系統,,2015-09-11
2397758,narrative,敘述式（數據通信的消息格式之一），記事文,,2015-09-11
2397759,narrative address,敘述性位址,,2015-09-11
2397760,narrative capability,敘述性能力,,2015-09-11
2397761,narrative format,敘述性格式,,2015-09-11
2397762,narrative message,敘述訊息,,2015-09-11
2397763,narrative output vocabulary edition language，NOVEL,敘述性輸出詞彙編輯語言,,2015-09-11
2397764,narrative traffic,敘述性交通,,2015-09-11
2397765,narrow band allocation，NBA,窄（頻）帶分配,,2015-09-11
2397766,narrow band channel,窄頻通道,,2015-09-11
2397767,narrow band communication system,窄頻帶通信系統,,2015-09-11
2397768,narrow band data line,窄頻帶資料線路,,2015-09-11
2397769,narrow band data link,窄頻帶資料鏈路,,2015-09-11
2397770,narrow band filter,窄頻帶濾波器,,2015-09-11
2397771,narrow band frequency modulation，NBFM,窄帶調頻,,2015-09-11
2397772,narrow band line,窄帶線,,2015-09-11
2397773,narrow band link,窄帶鏈路,,2015-09-11
2397774,narrow band phase modulation，NBPM,窄帶相位調變,,2015-09-11
2397775,narrow band signal,窄帶信號,,2015-09-11
2397776,narrow band transmission,窄帶傳輸,,2015-09-11
2397777,narrow band，NB,窄頻帶，窄帶,,2015-09-11
2397778,narrow casting,精算,,2015-09-11
2397779,narrow channel,窄通道,,2015-09-11
2397780,narrow face,窄身字體,,2015-09-11
2397781,narrow forms,窄表格,,2015-09-11
2397782,narrow frequency band，NF,窄頻帶,,2015-09-11
2397783,narrow line,窄線,,2015-09-11
2397784,Narrow SCSI,窄SCSI,,2015-09-11
2397785,narrow web,窄幅捲筒紙機,,2015-09-11
2397786,narrowband,窄頻,,2015-09-11
2397787,narrowcast,窄播,,2015-09-11
2397788,narrowing,狹義化,,2015-09-11
2397789,NAS file server,NAS 檔案伺服器,,2015-09-11
2397790,NAS node,NAS 節點,,2015-09-11
2397791,NASA,NASA電腦,,2015-09-11
2397792,NASA communications operating procedures，NASCOP,美國太空總署通信操作程序,,2015-09-11
2397793,NASA data processing facility，NDPF,美國太空總署資料處理設施,,2015-09-11
2397794,NASA end to end data system，NEED,美國太空總署端－端資料系統,,2015-09-11
2397795,NASA energy cost analysis program，NECAP,NASA能源價格分析程式,,2015-09-11
2397796,NASA stress analysis,NASA應力分析軟體,,2015-09-11
2397797,NASA structural analysis，NASTRAN,美國太空總署結構分析,,2015-09-11
2397798,NASA worldwide communications network，NASCOM,美國太空總署世界通信網路,,2015-09-11
2397799,nasal demons,隨意解譯,,2015-09-11
2397800,Nassi-Shneiderman chart,Nassi-Shneiderman圖，結構化流程圖,,2015-09-11
2397801,nastistical,訛統計,,2015-09-11
2397802,nastygram,醜惡報文,,2015-09-11
2397803,nat,奈特，信息量自然單位,,2015-09-11
2397804,nat sound,奈特聲音,,2015-09-11
2397805,national academy of sciences，NAS,國家科學院（美國）,,2015-09-11
2397806,National Advanced Systems,(美國)國家先進系統公司,,2015-09-11
2397807,national aeronautics and space administration，NASA,美國太空總署,,2015-09-11
2397808,national aerospace and electronics conference，NAECON,全國航空與電子學會議,,2015-09-11
2397809,national alliance of TV and electronic service association，NATESA,全國電視及電子服務協會,,2015-09-11
2397810,national association,全國協會,,2015-09-11
2397811,national association for state information system，NASIS,全國州立資訊系統協會,,2015-09-11
2397812,national association of accountants，NAA,全國會計師協會,,2015-09-11
2397813,national association of broadcast employees and technicians,全國廣播員工和技術員協會,,2015-09-11
2397814,national association of broadcasters,全美廣播人協會,,2015-09-11
2397815,national association of computerized tax processor，NACTP,全國計算機化稅務處理機協會,,2015-09-11
2397816,national association of independent computer company，NAICC,全國獨立計算機公司協會,,2015-09-11
2397817,national association of radio and TV broadcasters，NARTB,全國無線電及電視廣播員協會,,2015-09-11
2397818,national association of securities dealers automated quotation,全國證券商公會自動報價系統；那斯達克交易所,,2015-09-11
2397819,national association of securities dealers，NASD,全國證券交易商協會,,2015-09-11
2397820,national association of users of computer applied，NAUCAL,全國計算機輔助學習用戶協會,,2015-09-11
2397821,national automated clearing house association，NACHA,全國自動票據交換所協會,,2015-09-11
2397822,national automatic controls conference，NACC,全國自動控制會議,,2015-09-11
2397823,national bibliographic number,（美國）國家書目號,,2015-09-11
2397824,national bureau of standards，NBS,國家標準局，中央標準局,,2015-09-11
2397825,national cable television association，NCTA,（美國）全國電纜電視協會,,2015-09-11
2397826,national call fee access,國內電話付費存取,,2015-09-11
2397827,National Cash Register,NCR 電腦公司,,2015-09-11
2397828,national cash register electronic autocoding technique，NEAT,NCR電子自動寫碼術,,2015-09-11
2397829,national center for supercomputing applications,國家高速電腦中心,,2015-09-11
2397830,national characters,國家特有字元,,2015-09-11
2397831,national civil defense computer facility，NCDCF,國家民防計算機設施,,2015-09-11
2397832,national commission on electronic funds transfer，NCEFT,國家電子基金轉撥委員會,,2015-09-11
2397833,national committee on computer network，NCCN,英國國家計算機網路委員會,,2015-09-11
2397834,national committee on radiological protection，NCRP,國家幅射防護委員會,,2015-09-11
2397835,national communication center，NATCOM,國家通信中心,,2015-09-11
2397836,national communications,國家通信,,2015-09-11
2397837,national communications association，NCA,全國通信協會,,2015-09-11
2397838,national communications committee，NCC,國家通信員委員會,,2015-09-11
2397839,national communications forum，NCF,全國通信討論會,,2015-09-11
2397840,national communications information plan,國家通信資訊計畫,,2015-09-11
2397841,national communications schedule,國家通信時程,,2015-09-11
2397842,national communications system，NCS,國家通信系統,,2015-09-11
2397843,national computer center，NCC,國家計算機中心,,2015-09-11
2397844,national computer conference，NCC,全國計算機會議,,2015-09-11
2397845,national computer network,國家計算機網路,,2015-09-11
2397846,national computer network of Britain，NCNB,英國計算機網,,2015-09-11
2397847,national computer program abstract service，NCPAS,國家計算機程式摘要服務,,2015-09-11
2397848,national computer program index，NCPI,國家計算機程式索引,,2015-09-11
2397849,national computer security assessment program,國家電腦安全評價程式,,2015-09-11
2397850,national computer security center,國家電腦安全中心,,2015-09-11
2397851,national computer users forum，NCUF,全國計算機用戶討論會,,2015-09-11
2397852,national crime information,美國國家犯罪資訊,,2015-09-11
2397853,national crime information center，NCIC,國家犯罪資訊中心,,2015-09-11
2397854,national crime information system，NCIS,國家犯罪資訊系統,,2015-09-11
2397855,national data manager users group，NADUG,全國資料經理用戶群,,2015-09-11
2397856,national data processing service，NDPS,國家資料處理服務,,2015-09-11
2397857,national database language,(美國)國家資料庫語言,,2015-09-11
2397858,national defense advisory committee，NDAC,國防諮詢委員會,,2015-09-11
2397859,national defense communication control center，NDCCC,國防通信控制中心,,2015-09-11
2397860,national destination code,國家目的地代碼,,2015-09-11
2397861,national driver register system，NDRS,國家駕駛員註冊系統,,2015-09-11
2397862,national electric code，NEC,（美國）國家電氣規程（線路和設備的架設和安裝）,,2015-09-11
2397863,national electrical code standards，NECS,國家電氣法規標準,,2015-09-11
2397864,national electrical manufacturers association-size case,國家電氣製造商協會 - 尺寸案例,,2015-09-11
2397865,national electrical manufacturers association，NEMA,全國電氣製造商協會,,2015-09-11
2397866,national electrical safety code，NESC,國家電氣安全法規,,2015-09-11
2397867,national electronic association，NEA,全國電子協會,,2015-09-11
2397868,national electronic facilities organization，NEFO,全國電子設施組織,,2015-09-11
2397869,national electronics conference，NEC,全國電子學會議,,2015-09-11
2397870,national electronics council，NEC,國家電子學委員會,,2015-09-11
2397871,national electronics distributors association，NEDA,全國電子產品經銷商協會,,2015-09-11
2397872,national energy information center，NEIC,全國能源資訊中心,,2015-09-11
2397873,national engineers association，NEA,全國工程師協會,,2015-09-11
2397874,national federation of abstracting and indexing service，NFAIS,全國文摘與索引服務聯合會,,2015-09-11
2397875,national flight data center，NFDC,全國飛行資料中心,,2015-09-11
2397876,national guard computer center，NGCC,國家防衛計算機中心（美國）,,2015-09-11
2397877,national identity card,國家身份識別卡,,2015-09-11
2397878,national industrial BASIC language，NIBL,國家工業BASIC語言，國家工業培基語言,,2015-09-11
2397879,national information and analysis center，NIAC,國家資訊與分析中心,,2015-09-11
2397880,national information assurance partnership,國家資訊保證合作組織,,2015-09-11
2397881,national information control center，NICC,國家資訊控制中心,,2015-09-11
2397882,national information infrastructure，NII,國家資訊基礎建設,,2015-09-11
2397883,national information network，NIN,國家資訊網路,,2015-09-11
2397884,national information processing system，NIPS,國家資訊處理系統,,2015-09-11
2397885,national information research institute，NIRI,國家資訊研究所,,2015-09-11
2397886,national information standards organisation,(美國)國家資訊標準組織,,2015-09-11
2397887,national information standards organization,(美國)國家資訊標準組織,,2015-09-11
2397888,national information storage and retrieval center，NISARC,全國資訊儲存與檢索中心,,2015-09-11
2397889,national information system for science & technology，NISST,國家科技資訊系統,,2015-09-11
2397890,national information system，NIS,國家資訊系統,,2015-09-11
2397891,national infrastructure protection center,(美國)國家基礎建設保護中心,,2015-09-11
2397892,national institute of hardware，NIH,國家硬體研究所,,2015-09-11
2397893,national institute of science and technology，NIST,國家科學技術學會,,2015-09-11
2397894,national institute of standards and technology，NIST,(美國)國家標準技術局,,2015-09-11
2397895,national joint computers committee，NJCC,全國計算機聯合委員會,,2015-09-11
2397896,national language,國家語言,,2015-09-11
2397897,national language support，NLS,國家語言支援,,2015-09-11
2397898,national machine accountants association，NMAA,全國機器會計師協會,,2015-09-11
2397899,national microfilm association，NMA,全國微縮膠卷協會,,2015-09-11
2397900,national network,國家網路,,2015-09-11
2397901,national newspaper index,全國報紙索引,,2015-09-11
2397902,national office management association，NOMA,全國辦公管理協會,,2015-09-11
2397903,national pipe thread,國家管線,,2015-09-11
2397904,national protocol entity,國家協定個體,,2015-09-11
2397905,national public switched telecommunications network，NPSTN,國家公用交換電信網路,,2015-09-11
2397906,national public telecomputing network,(美國)國家公用遠程計算網路,,2015-09-11
2397907,national requirements,全國需求,,2015-09-11
2397908,national requirements feature,全國需求特徵,,2015-09-11
2397909,national research and education network,(美國)國家研究與教育網路,,2015-09-11
2397910,national resource information system，NRIS,國家資源資訊系統,,2015-09-11
2397911,national safety council,(美國)國家安全署,,2015-09-11
2397912,national science foundation,國科會,,2015-09-11
2397913,National Science Foundation Network,(美國)國家科學基金會網路,,2015-09-11
2397914,national security agency,(美國)國家安全署,,2015-09-11
2397915,national security decision directive 145,(美國)國家安全決策指引145,,2015-09-11
2397916,national signification number,全國顯著號碼,,2015-09-11
2397917,national software reuse directory,(美國)國家軟體再用目錄,,2015-09-11
2397918,national software works，NSW,國家軟體工廠,,2015-09-11
2397919,national space surveillance control center，NSSCC,國家太空監視控制中心,,2015-09-11
2397920,national standard,國家標準,,2015-09-11
2397921,national standard reference data system，NSRDS,國家標準參考資料系統,,2015-09-11
2397922,national standards management board，NSMB,國家標準管理局,,2015-09-11
2397923,national strategic target database，NSTDB,國家戰略目標資料庫,,2015-09-11
2397924,national technical information service，NTIS,(美國)國家技術資訊服務中心,,2015-09-11
2397925,national telecommunications agency，NTA,國家電信局,,2015-09-11
2397926,national telecommunications and information administration，NTIA,國家電信資訊管理局,,2015-09-11
2397927,national telecommunications and information system security directives,(美國)國家電信和資訊系統安全指引,,2015-09-11
2397928,national telecommunications and information systems security advisory memoranda/instructions,(美國)國家電信和資訊系統安全指引備忘錄,,2015-09-11
2397929,national telecommunications conference，NTC,全國電信會議,,2015-09-11
2397930,national telephone company，NTC,國家電話公司,,2015-09-11
2397931,national telephone cooperative association，NTCA,全國電話合作協會,,2015-09-11
2397932,national television standards committee,(美國)國家電視標準委員會,,2015-09-11
2397933,national television standards committee video,(美國)國家電視標準委員會視訊方法,,2015-09-11
2397934,national television system committee，NTSC,全國電視系統委員會,,2015-09-11
2397935,national use graphic character,國家使用圖形字元,,2015-09-11
2397936,national warning system，NAWAS,全國警告系統,,2015-09-11
2397937,national water data system，NWDS,全國水文資料系統,,2015-09-11
2397938,national weather analysis center，NAWAC,全國氣象分析中心,,2015-09-11
2397939,Nationality,國籍,,2015-09-11
2397940,nationwide service network,全國性服務網路,,2015-09-11
2397941,native,本機，本國，本體,,2015-09-11
2397942,native application,本體應用,,2015-09-11
2397943,native assembly language，NAL,本機組合語言,,2015-09-11
2397944,native audio,原始音訊；原生音訊,,2015-09-11
2397945,native character set,本機字元集,,2015-09-11
2397946,native code,本機碼,,2015-09-11
2397947,native code translator,本機碼譯碼器,,2015-09-11
2397948,native collating sequence,原本對照順序,,2015-09-11
2397949,native command name,本機命令名稱,,2015-09-11
2397950,native compiler,本機編譯器,,2015-09-11
2397951,native file format,本體檔案格式,,2015-09-11
2397952,native image,本機影像,,2015-09-11
2397953,native language,本機語言，本國語言,,2015-09-11
2397954,Native Language System,本國語言系統,,2015-09-11
2397955,native mode,本機模式,,2015-09-11
2397956,native view,本體觀點,,2015-09-11
2397957,NATO integrated communication system，NICS,北大西洋公約組織整合通信系統,,2015-09-11
2397958,NATO integrated communications system management agency，NICSMA,北大西洋公約組織整合通信系統管理署,,2015-09-11
2397959,NATO integrated communications system organization，NICSO,北大西洋公約組織整合通信系統組織,,2015-09-11
2397960,NATO joint communications－electronics committee，NJCEC,北大西洋公約組織通信－電子聯合委員會,,2015-09-11
2397961,NATO off-the-shelf,NATO 現用軟體；北大西洋公約組織現成軟體,,2015-09-11
2397962,NATURAL,NATURAL 第四代語言,,2015-09-11
2397963,natural binary,自然二進制,,2015-09-11
2397964,natural binary code,自然二進制碼,,2015-09-11
2397965,natural binary coded decimal，NBCD,自然二進制編碼的十進制數,,2015-09-11
2397966,natural binary coded hexadecimal，NBCH,自然二進制編碼的十六進制數,,2015-09-11
2397967,natural boundary,自然邊界,,2015-09-11
2397968,natural boundary condition,自然邊界條件,,2015-09-11
2397969,natural constraint,自然約束,,2015-09-11
2397970,natural convection,自然對流,,2015-09-11
2397971,natural convection cooling,自然對流冷卻,,2015-09-11
2397972,natural deduction system,自然演繹系統,,2015-09-11
2397973,natural deduction，ND,自然演繹,,2015-09-11
2397974,natural dialogue,自然對話,,2015-09-11
2397975,natural disorder,自然非序,,2015-09-11
2397976,natural dumping order,自然傾印次序,,2015-09-11
2397977,natural electronic business users language，NEBUL,自然電子商業用戶語言,,2015-09-11
2397978,natural frequency of vibration,自振頻率,,2015-09-11
2397979,natural frequency，NAT FREQ,自然頻率,,2015-09-11
2397980,natural fruit,天然孳息,,2015-09-11
2397981,natural function generator,自然函數產生器,,2015-09-11
2397982,natural gas,天然氣,,2015-09-11
2397983,natural inference,自然推理,,2015-09-11
2397984,natural join,自然結合,,2015-09-11
2397985,natural join system,自然結合系統,,2015-09-11
2397986,natural language,自然語言,,2015-09-11
2397987,natural language analysis,自然語言分析,,2015-09-11
2397988,natural language application,自然語言應用,,2015-09-11
2397989,natural language communication,自然語言通信,,2015-09-11
2397990,natural language comprehension,自然語言理解,,2015-09-11
2397991,natural language computer，NLC,自然語言計算機,,2015-09-11
2397992,natural language database，NLDB,自然語言資料庫,,2015-09-11
2397993,natural language explanation,自然語言說明,,2015-09-11
2397994,natural language generation,自然語言產生,,2015-09-11
2397995,natural language information system,自然語言資訊系統,,2015-09-11
2397996,natural language input,自然語言輸入,,2015-09-11
2397997,natural language interface，NLI,自然語言介面,,2015-09-11
2397998,natural language operating system，NLOS,自然語言作業系統,,2015-09-11
2397999,natural language processing system,自然語言處理系統,,2015-09-11
2398000,natural language processing，NLP,自然語言處理,,2015-09-11
2398001,natural language processors，NLP,自然語言處理器,,2015-09-11
2398002,natural language programming,自然語言程式設計,,2015-09-11
2398003,natural language query,自然語言查詢,,2015-09-11
2398004,natural language query system,自然語言查詢系統,,2015-09-11
2398005,natural language software，NLS,自然語言軟體,,2015-09-11
2398006,natural language support，NLS,自然語言支援,,2015-09-11
2398007,natural language symbol string,自然語言符號串,,2015-09-11
2398008,natural language system,自然語言系統,,2015-09-11
2398009,natural language text,自然語言正文,,2015-09-11
2398010,natural language translation,自然語言翻譯,,2015-09-11
2398011,natural language understander,自然語言理解器,,2015-09-11
2398012,natural language understanding,自然語言理解,,2015-09-11
2398013,natural language understanding and machine translation,自然語言理解與機器翻譯,,2015-09-11
2398014,natural language understanding and translation,自然語言理解與翻譯,,2015-09-11
2398015,natural law generator,自然定律產生器,,2015-09-11
2398016,natural light,自然光,,2015-09-11
2398017,natural logarithm,自然對數,,2015-09-11
2398018,natural loop,自然迴路,,2015-09-11
2398019,natural merge sort,自然合併排序,,2015-09-11
2398020,natural merging,自然合併,,2015-09-11
2398021,natural modes,自然模,,2015-09-11
2398022,natural noise,自然雜訊,,2015-09-11
2398023,natural number,自然數,,2015-09-11
2398024,natural object,自然物件,,2015-09-11
2398025,natural order,自然次序,,2015-09-11
2398026,natural order searching,自然次序搜尋,,2015-09-11
2398027,natural ordering,自然定序,,2015-09-11
2398028,natural representation,自然表示法,,2015-09-11
2398029,natural satellite,自然衛星,,2015-09-11
2398030,natural scene,自然場景,,2015-09-11
2398031,natural sound,自然聲音,,2015-09-11
2398032,natural structure,自然結構,,2015-09-11
2398033,natural texture,自然紋理,,2015-09-11
2398034,natural unit,自然單元,,2015-09-11
2398035,natural unit of information content,資訊內涵的自然單位,,2015-09-11
2398036,natural weighted BCD number,自然加權二進位編碼十進位數,,2015-09-11
2398037,Nature of Abnormal Test,異常測驗之本質,,2015-09-11
2398038,Nature of Service/ Test/Observation,服務／檢驗／觀察性質,,2015-09-11
2398039,NAU services,NAU服務,,2015-09-11
2398040,NAU services manager layer,NAU服務管理層,,2015-09-11
2398041,navajo white,印地安黃,,2015-09-11
2398042,naval air logistics data analysis，NALDA,海軍航空兵後勤資料分析,,2015-09-11
2398043,naval auxiliary communication center，NACC,（美國）海軍輔助通信中心,,2015-09-11
2398044,naval communication,海軍通信,,2015-09-11
2398045,naval communication area master stations，NAVCAMS,海軍通信區域主通信站,,2015-09-11
2398046,naval communication processing and routing system,海軍通信處理與選路系統,,2015-09-11
2398047,naval communications area,海軍通信區,,2015-09-11
2398048,naval communications center，NAVCOMCEN,海軍通信中心,,2015-09-11
2398049,naval communications satellite,海軍通信衛星,,2015-09-11
2398050,naval communications system，NCS,海軍通信系統,,2015-09-11
2398051,naval data transmission network，NDTN,海軍資料傳輸網路,,2015-09-11
2398052,naval electronic system，NAVELECS,海軍電子系統,,2015-09-11
2398053,naval electronics laboratory international algebra compiler，NELIAC,海軍電子實驗室國際代數編譯器,,2015-09-11
2398054,naval electronics laboratory，NEL,海軍電子實驗室,,2015-09-11
2398055,naval information center，NAVIC,海軍資訊中心,,2015-09-11
2398056,naval integrated command management information system，NAICOM/MIS,海軍整合指揮管理資訊系統,,2015-09-11
2398057,naval intelligence data network，NIDN,海軍智慧型數據網路,,2015-09-11
2398058,naval intelligence processing system support active,海軍智慧型處理系統支援活動,,2015-09-11
2398059,naval intelligence processing system support activity，NIPSSA,海軍情報處理系統支援活動,,2015-09-11
2398060,naval intelligence processing system，NIPS,海軍智慧型處理系統,,2015-09-11
2398061,naval operating system，NAVOPS,海軍（情報中心）操作系統,,2015-09-11
2398062,naval ordnance research computer，NORC,海軍軍械研究用計算機,,2015-09-11
2398063,naval research electronic computer，NAREC,海軍研究用電子計算機,,2015-09-11
2398064,naval space surveillance system，NAVSPASUR,海軍太空監視系統,,2015-09-11
2398065,naval tactical computer system，NTCS,海軍戰術計算機系統,,2015-09-11
2398066,naval tactical data system，NTDS,海軍戰術資料系統,,2015-09-11
2398067,naval telecommunications system，NTS,海軍電信系統,,2015-09-11
2398068,navigate,導航,,2015-09-11
2398069,navigating,網際網路導航,,2015-09-11
2398070,navigation,導航,,2015-09-11
2398071,navigation agent,導航代理,,2015-09-11
2398072,navigation assistant,導航助理,,2015-09-11
2398073,navigation bar,導航帶,,2015-09-11
2398074,navigation communication satellite,導航通信衛星,,2015-09-11
2398075,navigation computer control，NCC,導航計算機控制,,2015-09-11
2398076,navigation computer unit，NCU,導航計算機裝置,,2015-09-11
2398077,navigation computer，NC,導航電腦,,2015-09-11
2398078,navigation control simulator，NCS,導航控制模擬器,,2015-09-11
2398079,navigation data assimilation computer，NADAC,導航資料同化計算機,,2015-09-11
2398080,navigation display system，NDS,導航顯示系統,,2015-09-11
2398081,navigation equipment capability analysis program，NECAP,導航設備能力分析程式,,2015-09-11
2398082,navigation interface,導航介面,,2015-09-11
2398083,navigation keys,導航鍵,,2015-09-11
2398084,navigation link,導航鏈結,,2015-09-11
2398085,navigation map computer，NMC,導航地圖計算機,,2015-09-11
2398086,navigation operational checkout computer，NOCC,導航作業檢驗計算機,,2015-09-11
2398087,navigation route database,導航路線資料庫,,2015-09-11
2398088,navigation satellite timing and ranging，NAVSTAR,導航衛星計時與測距,,2015-09-11
2398089,navigation structure,導航結構,,2015-09-11
2398090,navigation tree,導航樹,,2015-09-11
2398091,navigational access method,導航存取法,,2015-09-11
2398092,navigational computer,導航計算機,,2015-09-11
2398093,navigational digital computer，NDC,導航數位計算機,,2015-09-11
2398094,Navigator,瀏覽器,,2015-09-11
2398095,navy,海軍藍,,2015-09-11
2398096,navy automated research and development information system，NARDIS,海軍自動化研究與發展信息系統,,2015-09-11
2398097,navy command and control system，NCCS,海軍指揮與控制系統,,2015-09-11
2398098,navy display system，NDS,海軍顯示系統,,2015-09-11
2398099,navy electronic laboratory operating system，NELOS,海軍電子實驗室作業系統,,2015-09-11
2398100,navy electronics laboratory international algorithmic compiler,海軍電子實驗室國際演算法編譯器,,2015-09-11
2398101,navy environment protecting database，NEPDB,海軍環境保護資料庫,,2015-09-11
2398102,navy laboratory computer network，NALCON,海軍實驗室計算機網路,,2015-09-11
2398103,navy navigation satellite system，NAVSAT,海軍導航衛星系統,,2015-09-11
2398104,navy numerical weather prediction，NANWEP,海軍數值氣象預測,,2015-09-11
