系統編號,英文名稱,中文名稱,圖片,更新時間
2377145,human interface device,人性化介面裝置,,2015-09-11
2377146,human interface equivalent,人介面等同項,,2015-09-11
2377147,Human Interface Technology Laboratory,人介面技術實驗室,,2015-09-11
2377148,human intervention,人為干預,,2015-09-11
2377149,human language,人類語言,,2015-09-11
2377150,human machine interaction，HMI,人機交互作用,,2015-09-11
2377151,human machine interface,人機介面,,2015-09-11
2377152,human markup language,人類學標示語言,,2015-09-11
2377153,human operator simulator，HOS,人工作業模擬器,,2015-09-11
2377154,human readable interpretation,人可讀解譯,,2015-09-11
2377155,human resource information system,人力資源資訊系統,,2015-09-11
2377156,human resources management system,人力資源管理系統,,2015-09-11
2377157,human resources XML,人力資源可延伸標示語言,,2015-09-11
2377158,human simulation,人的模擬,,2015-09-11
2377159,human translation,人工翻譯,,2015-09-11
2377160,human voice,人的語音,,2015-09-11
2377161,human-machine language,人機語言,,2015-09-11
2377162,human-readable,人們可讀取的,,2015-09-11
2377163,human-readable information,人類可讀資訊,,2015-09-11
2377164,human-readable interpretation,人類可讀解譯,,2015-09-11
2377165,human-readable message,人類可讀訊息,,2015-09-11
2377166,human-to-machine,人機介面,,2015-09-11
2377167,humanist,古典體,,2015-09-11
2377168,humanist technology,人性化技術,,2015-09-11
2377169,humanware,使用人介面體,,2015-09-11
2377170,humidification,加濕,,2015-09-11
2377171,humidity,濕度,,2015-09-11
2377172,hundred call second,每秒百次呼叫,,2015-09-11
2377173,hundred call seconds，HCS,百呼秒數,,2015-09-11
2377174,hung,懸掛,,2015-09-11
2377175,hung system,被延宕的系統,,2015-09-11
2377176,Hungarian notation,匈牙利表示法,,2015-09-11
2377177,hungry programmers,自由軟體製作人,,2015-09-11
2377178,hungry puppy,撿破爛,,2015-09-11
2377179,hunting,尋覓，追逐,,2015-09-11
2377180,hunting oscillator，HO,尋覓振盪器,,2015-09-11
2377181,Huygen's principle,海更原理,,2015-09-11
2377182,HVAC inverter circuit breaker,空調反向器斷路器,,2015-09-11
2377183,HVAC X circuit breaker,X 端空調斷路器；HVAC X 電路斷路器,,2015-09-11
2377184,HVAC Y circuit breaker,Y 端空調斷路器；HVAC Y 電路斷路器,,2015-09-11
2377185,HyBrick,HyBrick 瀏覽器,,2015-09-11
2377186,hybrid,併合,,2015-09-11
2377187,hybrid (N，S) modular redundant system,併合模組冗餘系統,,2015-09-11
2377188,hybrid agent,混合主體,,2015-09-11
2377189,hybrid algorithm,併合算法,,2015-09-11
2377190,hybrid analog digital simulation,類比數位併合模擬,,2015-09-11
2377191,hybrid arithmetic unit，HAU,併合算術單元,,2015-09-11
2377192,hybrid bubble generator,併合磁泡產生器,,2015-09-11
2377193,Hybrid CD,併合 CD,,2015-09-11
2377194,hybrid circuit,併合電路,,2015-09-11
2377195,hybrid circuit structure,併合電路結構,,2015-09-11
2377196,hybrid circuit substructure,併合電路基底,,2015-09-11
2377197,hybrid cloud,混合雲端,,2015-09-11
2377198,hybrid code,併合碼,,2015-09-11
2377199,hybrid codec,混合編解碼器,,2015-09-11
2377200,hybrid coding,混合編碼,,2015-09-11
2377201,hybrid coil,併合線圈,,2015-09-11
2377202,hybrid combination,併合式組合,,2015-09-11
2377203,hybrid communication network,併合通訊網路,,2015-09-11
2377204,hybrid communication routine，HCR,併合通信路徑,,2015-09-11
2377205,hybrid communication system,併合通訊系統,,2015-09-11
2377206,hybrid computation,併合計算,,2015-09-11
2377207,hybrid computer,併合計算機,,2015-09-11
2377208,hybrid computer block oriented language,併合計算機分塊導向語言,,2015-09-11
2377209,hybrid computer input/output,併合計算機輸入輸出,,2015-09-11
2377210,hybrid computer interface,併合計算機介面,,2015-09-11
2377211,hybrid computer link，HYCOL,併合計算機鏈接,,2015-09-11
2377212,hybrid computer programming language,併合計算機程式設計語言,,2015-09-11
2377213,hybrid computer simulation,併合計算機模擬,,2015-09-11
2377214,hybrid computer system checkout,併合計算機系統檢驗,,2015-09-11
2377215,hybrid computer translator，HYCOTRAN,併合計算機翻譯器,,2015-09-11
2377216,hybrid construction,併合構造,,2015-09-11
2377217,hybrid control,併合控制,,2015-09-11
2377218,hybrid control computer,併合控制計算機,,2015-09-11
2377219,hybrid controller,併合控制器,,2015-09-11
2377220,hybrid cube network,併合立方網路,,2015-09-11
2377221,hybrid data acquisition system,併合資料獲取系統,,2015-09-11
2377222,hybrid decoding,併合解碼,,2015-09-11
2377223,hybrid diagnostic program,併合診斷程式,,2015-09-11
2377224,hybrid digital analog computer，HYDAC,併合數位類比計算機,,2015-09-11
2377225,hybrid digital analog pulse time，HYDAPT,併合數位類比脈衝時間,,2015-09-11
2377226,hybrid digital optical processor,併合數位光處理機,,2015-09-11
2377227,hybrid electromagnetic wave，HEW,併合電磁波,,2015-09-11
2377228,hybrid encoding,併合編碼,,2015-09-11
2377229,hybrid encryption,混成加密,,2015-09-11
2377230,hybrid environment,混成環境,,2015-09-11
2377231,hybrid error control,併合誤差控制,,2015-09-11
2377232,hybrid fiber cable,混合光纖電纜,,2015-09-11
2377233,hybrid fiber coaxial,併合同軸光纖,,2015-09-11
2377234,hybrid fiber coaxial network,併合光纖同軸網路；HFC網路,,2015-09-11
2377235,hybrid fiber-coaxial cable,併合同軸電纜,,2015-09-11
2377236,hybrid fiber/coax,混成光纖 / 同軸電纜,,2015-09-11
2377237,hybrid fire control computer,併合火控計算機,,2015-09-11
2377238,hybrid function generation system，HFGS,併合函數產生系統,,2015-09-11
2377239,hybrid function generator,併合函數產生器,,2015-09-11
2377240,hybrid hardware control,併合硬體控制,,2015-09-11
2377241,hybrid hologram,併合全像,,2015-09-11
2377242,hybrid IC,併合積體電路,,2015-09-11
2377243,hybrid image processing system，HIPS,併合影像處理系統,,2015-09-11
2377244,hybrid index,併合指標,,2015-09-11
2377245,hybrid input/output,併合輸入輸出,,2015-09-11
2377246,hybrid integrated circuit，HIC,併合積體電路,,2015-09-11
2377247,hybrid interface，HIF,併合介面,,2015-09-11
2377248,hybrid language assembler，HYLA,併合語言組譯器,,2015-09-11
2377249,hybrid library,併合程式館,,2015-09-11
2377250,hybrid local network,併合局部網路,,2015-09-11
2377251,hybrid main program,併合主程式,,2015-09-11
2377252,hybrid marketing,併合行銷,,2015-09-11
2377253,hybrid method,併合方法,,2015-09-11
2377254,hybrid microcircuit,併合微電路,,2015-09-11
2377255,hybrid microcircuit leads,併合微電路引線,,2015-09-11
2377256,hybrid microstructure,併合微結構,,2015-09-11
2377257,hybrid microwave,併合微波,,2015-09-11
2377258,hybrid mode,併合模,,2015-09-11
2377259,hybrid modular redundancy,併合模組冗餘,,2015-09-11
2377260,hybrid modular redundant system,併合模組冗餘系統,,2015-09-11
2377261,hybrid modulation,併合調變,,2015-09-11
2377262,hybrid monitor,併合監視器,,2015-09-11
2377263,hybrid multiprocessing,併合多重處理,,2015-09-11
2377264,hybrid network,併合網路,,2015-09-11
2377265,hybrid online analytical processing,HOLAP技術；併合線上解析處理,,2015-09-11
2377266,hybrid operating system,併合作業系統,,2015-09-11
2377267,hybrid operation,併合運算,,2015-09-11
2377268,hybrid optical fiber circuit,併合光纖電路,,2015-09-11
2377269,hybrid packaging,併合封裝,,2015-09-11
2377270,hybrid parameter,併合參數,,2015-09-11
2377271,hybrid phase modulation,併合相調變,,2015-09-11
2377272,hybrid power operational amplifier,併合功率運算放大器,,2015-09-11
2377273,hybrid problem,併合問題,,2015-09-11
2377274,hybrid programming,併合程式設計,,2015-09-11
2377275,hybrid RAM,併合隨機記憶體,,2015-09-11
2377276,hybrid ranging,併合測距,,2015-09-11
2377277,hybrid RC network,併合阻容網路,,2015-09-11
2377278,hybrid receiver,併合接收器,,2015-09-11
2377279,hybrid redundancy,併合冗餘,,2015-09-11
2377280,hybrid representation,併合表示,,2015-09-11
2377281,hybrid ring,併合環,,2015-09-11
2377282,hybrid ring control,併合環控制,,2015-09-11
2377283,hybrid route,併合路線,,2015-09-11
2377284,hybrid set,併合裝置,,2015-09-11
2377285,hybrid simulation,併合模擬,,2015-09-11
2377286,hybrid simulation system,併合模擬系統,,2015-09-11
2377287,hybrid simulator,併合模擬器,,2015-09-11
2377288,hybrid software,併合軟體,,2015-09-11
2377289,hybrid switching techniques,混合交換技術,,2015-09-11
2377290,hybrid system,併合系統,,2015-09-11
2377291,hybrid system check,併合系統檢查,,2015-09-11
2377292,hybrid system checkout,併合系統檢驗,,2015-09-11
2377293,hybrid technology computer,併合技術計算機,,2015-09-11
2377294,hybrid telecommunication,併合遠程電信,,2015-09-11
2377295,hybrid terminal,併合終端,,2015-09-11
2377296,hybrid testing,併合測試,,2015-09-11
2377297,hybrid transformer array,併合變壓器陣列,,2015-09-11
2377298,hybrid translator，HYTRAN,併合翻譯器,,2015-09-11
2377299,Hybris,病蟲,,2015-09-11
2377300,hydrapulper,水力碎漿機,,2015-09-11
2377301,Hydraulic Parts Elevator,油壓式運料電梯,,2015-09-11
2377302,hydraulic robot,液動機器人,,2015-09-11
2377303,hydro test,水壓試驗,,2015-09-11
2377304,hydrocarbon,碳氫化合物,,2015-09-11
2377305,hydrodynamics,流體力學,,2015-09-11
2377306,hydrogen,氫 ( 氣體元素;符號 H， 原子序號1 ),,2015-09-11
2377307,hydrogen bomb,氫彈,,2015-09-11
2377308,hydrogen ion activity,氫離子活動,,2015-09-11
2377309,hydrogen sulfide,硫化氫,,2015-09-11
2377310,hydrographic information,水文資訊,,2015-09-11
2377311,hydrographic message,水文訊息,,2015-09-11
2377312,hydrolant,水文資訊,,2015-09-11
2377313,hydrological and meteorological land station,水文氣象地面站,,2015-09-11
2377314,hydrology,水文學,,2015-09-11
2377315,hydrolysis,水解,,2015-09-11
2377316,hydroxide,氫氧化合物,,2015-09-11
2377317,hygro-instability,水份不穩定性,,2015-09-11
2377318,hygrometer,濕度計,,2015-09-11
2377319,hygrometry,測溼法,,2015-09-11
2377320,hygroscopic,吸濕,,2015-09-11
2377321,hygroscopicity,濕化,,2015-09-11
2377322,hype,大放厥詞,,2015-09-11
2377323,hyper,超,,2015-09-11
2377324,hyper bolograph,雙曲線規,,2015-09-11
2377325,Hyper bus,超匯流排,,2015-09-11
2377326,Hyper Card,HyperCard軟體,,2015-09-11
2377327,Hyper channel,超通道,,2015-09-11
2377328,Hyper channel adapter,超通道配接器,,2015-09-11
2377329,hyper resolution,超分解，超消解法,,2015-09-11
2377330,hyper resolvent,超消解式；超預解式,,2015-09-11
2377331,hyper threading,超穿線,,2015-09-11
2377332,hyper transport,超傳送標準,,2015-09-11
2377333,Hyper-C,超 C 語言,,2015-09-11
2377334,Hyper-G,Hyper-G排版系統,,2015-09-11
2377335,Hyper-Man,Hyper-Man 瀏覽器,,2015-09-11
2377336,hyperactive fault,超工作故障,,2015-09-11
2377337,hyperalternative,超選擇,,2015-09-11
2377338,hyperarc,超弧,,2015-09-11
2377339,hyperband,超頻道,,2015-09-11
2377340,HyperBase,超文件資料庫,,2015-09-11
2377341,hyperbola,雙曲線,,2015-09-11
2377342,hyperbolic,雙曲線,,2015-09-11
2377343,hyperbolic equation,雙曲線方程式,,2015-09-11
2377344,hyperbolic function,雙曲線函數,,2015-09-11
2377345,hyperbolic integer programming，HIP,雙曲線整數規劃,,2015-09-11
2377346,hyperbolic navigation system,雙曲線導航系統,,2015-09-11
2377347,hyperbolic orbit,雙曲線軌道,,2015-09-11
2377348,hyperbolic partial differential equation,雙曲偏微分方程式,,2015-09-11
2377349,hyperbolic system,雙曲系統,,2015-09-11
2377350,hyperbolic type,雙曲線型,,2015-09-11
2377351,hyperboloid,雙曲線,,2015-09-11
2377352,hyperconcentrator,超集線器,,2015-09-11
2377353,hypercube,超立方,,2015-09-11
2377354,hypercube network,超立方網路,,2015-09-11
2377355,hypercube system,超立方系統,,2015-09-11
2377356,hyperdisk,超磁碟,,2015-09-11
2377357,hyperdocument,超文件,,2015-09-11
2377358,hyperedge,超邊,,2015-09-11
2377359,hyperenvironment test system,超環境測試系統,,2015-09-11
2377360,hyperexponential distribution,超指數分佈,,2015-09-11
2377361,hyperexponential service model,超指數服務模型,,2015-09-11
2377362,hypergeometric distribution,超幾何分佈,,2015-09-11
2377363,hypergraph,超圖,,2015-09-11
2377364,hypergraphic,超圖形,,2015-09-11
2377365,hypergraphic-based data structure,超圖型的資料結構,,2015-09-11
2377366,hypergrid,超格柵,,2015-09-11
2377367,hypergrid network,超格柵網路,,2015-09-11
2377368,hypergroup,超群,,2015-09-11
2377369,Hyperion,Hyperion 個人電腦,,2015-09-11
2377370,hyperlibrary,超文件圖書館,,2015-09-11
2377371,hypermap,超地圖（具超連接的互動地圖）,,2015-09-11
2377372,Hypermdia,超媒體,,2015-09-11
2377373,hypermedia,超媒體,,2015-09-11
2377374,hypermedia database,超媒體資料庫,,2015-09-11
2377375,hypermedia document,超媒體文件,,2015-09-11
2377376,hypermedia library,超媒體圖書館,,2015-09-11
2377377,hypermedia link,超媒體鏈結,,2015-09-11
2377378,hypermedia navigation,超媒體導航,,2015-09-11
2377379,hypermedia node,超媒體節點,,2015-09-11
2377380,hypermedia path,超媒體路徑,,2015-09-11
2377381,hypermedia structure,超媒體結構,,2015-09-11
2377382,hypermedia tool,超媒體工具,,2015-09-11
2377383,hypermedia web,超媒體網站,,2015-09-11
2377384,hypermedia/time-based structuring language,超媒體/時間為基的建構語言,,2015-09-11
2377385,hypernotion,超概念,,2015-09-11
2377386,hyperobject,超物件,,2015-09-11
2377387,HyperPAD,超個人數位助理,,2015-09-11
2377388,hyperplane,超平面,,2015-09-11
2377389,hyperplane decision boundary,超平面決策邊界,,2015-09-11
2377390,hyperplane method,超平面法,,2015-09-11
2377391,hyperplane theorem,超平面定理,,2015-09-11
2377392,hyperpure gas,超淨氣體,,2015-09-11
2377393,hyperpure silicon,超純矽片,,2015-09-11
2377394,hyperrectangle,超矩形,,2015-09-11
2377395,hyperrule,超規則,,2015-09-11
2377396,HyperScript,HyperScript軟體,,2015-09-11
2377397,hypersonic flow,超音速流,,2015-09-11
2377398,hypersonic motor,超音速馬達,,2015-09-11
2377399,hypersonic sound,HSS技術；超音速聲音技術,,2015-09-11
2377400,hyperspace,超空間,,2015-09-11
2377401,Hyperstitial,Hyperstitial 技術,,2015-09-11
2377402,hypersynchronous,超同步,,2015-09-11
2377403,HyperTalk,HyperTalk軟體,,2015-09-11
2377404,hypertape,快速磁帶,,2015-09-11
2377405,hypertape control,快速磁帶控制,,2015-09-11
2377406,hypertape drive,快速磁帶驅動機,,2015-09-11
2377407,hypertape unit,快速磁帶單元,,2015-09-11
2377408,hypertext,超文件,,2015-09-11
2377409,hypertext general markup language,超文件通用標示語言,,2015-09-11
2377410,hypertext link,超文件鏈接,,2015-09-11
2377411,hypertext markup language 4.0,HTML 4.0語言,,2015-09-11
2377412,hypertext markup language，HTML,超文件標示語言,,2015-09-11
2377413,hypertext preprocessor,PHP語言,,2015-09-11
2377414,hypertext program,超文件程式,,2015-09-11
2377415,hypertext software,超文件軟體,,2015-09-11
2377416,hypertext system,超文件系統,,2015-09-11
2377417,hypertext transfer protocol,超文件傳送協定,,2015-09-11
2377418,hypertext transfer protocol 1.1,HTTP 1.1協定；超文件傳送協定1.1,,2015-09-11
2377419,hypertext transfer protocol daemon，HTTPd,超文件傳送協定常駐程式,,2015-09-11
2377420,hypertext transfer protocol over secure socket layer,HTTP over SSL協定,,2015-09-11
2377421,hypertext transfer protocol secure,超文件傳送協定安全,,2015-09-11
2377422,hypertext transfer protocol-next generation,超文件傳送協定-下一代,,2015-09-11
2377423,hypertext transfer protocol-reliable,超文件傳送可靠協定,,2015-09-11
2377424,hypertext transfer protocol，HTTP,超文件傳送協定,,2015-09-11
2377425,hypertext transmission protocol， secure,超文件安全傳輸協定,,2015-09-11
2377426,hypertraceable graph,超可描圖形,,2015-09-11
2377427,hypervelocity,超高速(每秒3500呎或以上),,2015-09-11
2377428,hypervelocity armor-piercing discarding sabot fin-stabilzed ammunition,超高速裝甲刺穿拋棄彈殼炸藥,,2015-09-11
2377429,hyperview,超視野；摘要式觀點,,2015-09-11
2377430,hypervisor,超管理器,,2015-09-11
2377431,hyperware,超文件軟體,,2015-09-11
2377432,hyphen,連字符,,2015-09-11
2377433,hyphen drop,連字符消去,,2015-09-11
2377434,hyphen exception file,連字符例外檔,,2015-09-11
2377435,hyphen ladder,連字符梯,,2015-09-11
2377436,hyphen pass,連字符通過,,2015-09-11
2377437,hyphen pull,連字符前移,,2015-09-11
2377438,hyphen push,連字符後移,,2015-09-11
2377439,hyphenate,用連字符連接,,2015-09-11
2377440,hyphenation,斷字，用連字符連接,,2015-09-11
2377441,hyphenation & justification,分字及齊行,,2015-09-11
2377442,hyphenation and justification，H&J,斷字與對齊,,2015-09-11
2377443,hyphenation control,斷字連接控制,,2015-09-11
2377444,hyphenation dictionary,斷字字典,,2015-09-11
2377445,hyphenation program,斷字程式,,2015-09-11
2377446,hyphenation zone,連接區域,,2015-09-11
2377447,hypoid,準雙曲面,,2015-09-11
2377448,hyponymy,上下位關係,,2015-09-11
2377449,hypotheses,假說,,2015-09-11
2377450,hypothesis,假設，假說,,2015-09-11
2377451,hypothesis formation,假設形成,,2015-09-11
2377452,hypothesis loop,假設迴路,,2015-09-11
2377453,hypothesis test result cycle,假設測試結果週期,,2015-09-11
2377454,hypothesis testing,假設測試,,2015-09-11
2377455,hypothesis-directed control,假設導向控制,,2015-09-11
2377456,hypothesis-directed reasoning,假設導向推理,,2015-09-11
2377457,hypothesize and test,假設與測試,,2015-09-11
2377458,hypothetic algorithm,假想演算法,,2015-09-11
2377459,hypothetical computer,假想計算機,,2015-09-11
2377460,hypothetical game,假想競賽,,2015-09-11
2377461,hypothetical machine,假想機,,2015-09-11
2377462,hypothetical memory,假想記憶體,,2015-09-11
2377463,hypothetical operating system,假想作業系統,,2015-09-11
2377464,hypothetical order code,假想命令碼,,2015-09-11
2377465,hypothetical reference digital circuit，HRDC,假想參考數位電路,,2015-09-11
2377466,hypothetical syllogism,假想三段論,,2015-09-11
2377467,hysteresis,磁滯,,2015-09-11
2377468,hysteresis advance,磁滯先行,,2015-09-11
2377469,hysteresis curve,磁滯曲線,,2015-09-11
2377470,hysteresis curve recorder,磁滯曲線記錄器,,2015-09-11
2377471,hysteresis distortion,磁滯失真,,2015-09-11
2377472,hysteresis electrode memory,磁滯電極記憶體,,2015-09-11
2377473,hysteresis error,磁滯錯誤,,2015-09-11
2377474,hysteresis loop,磁滯迴路,,2015-09-11
2377475,hysteresis loss,磁滯損耗,,2015-09-11
2377476,hysteresis or backlash,磁滯或反衝,,2015-09-11
2377477,hysteresis unit,磁滯單元,,2015-09-11
2377478,Hytelnet,Hytelnet 網路瀏覽,,2015-09-11
2377479,I encoder,I 編碼器,,2015-09-11
2377480,i seek you,ICQ 線上程式,,2015-09-11
2377481,I-beam pointer,工字型指標,,2015-09-11
2377482,I-Comm,I-Comm 瀏覽器,,2015-09-11
2377483,I-direction,進線方向,,2015-09-11
2377484,I-extent,I 延伸,,2015-09-11
2377485,i-Link,i-Link 介面,,2015-09-11
2377486,I-mode,I-mode行動電話標準,,2015-09-11
2377487,I-phone,網路電話,,2015-09-11
2377488,I.D. filter,I.D. 過濾器,,2015-09-11
2377489,i.LINK,i.LINK匯流排,,2015-09-11
2377490,I/O address space,輸入輸出位址空間,,2015-09-11
2377491,I/O bound computation,輸入輸出限制計算,,2015-09-11
2377492,I/O channel,輸入輸出通道,,2015-09-11
2377493,I/O device error recovery procedure,輸入輸出裝置錯誤復原程序,,2015-09-11
2377494,I/O error manager,輸出入錯誤管理器,,2015-09-11
2377495,I/O function code,輸入輸出功能碼,,2015-09-11
2377496,I/O function modifier,輸入輸出功能更改符號,,2015-09-11
2377497,I/O lockdown,輸入輸出鎖定,,2015-09-11
2377498,I/O mode,輸入輸出模式,,2015-09-11
2377499,I/O operation,輸入輸出操作,,2015-09-11
2377500,I/O pending,輸入輸出暫停,,2015-09-11
2377501,I/O perations priority execntion,輸出入操作優先序執行,,2015-09-11
2377502,I/O port,輸入輸出埠,,2015-09-11
2377503,I/O prevention,輸出入預防,,2015-09-11
2377504,I/O processor,輸出入處理機,,2015-09-11
2377505,I/O redirection,輸入輸出重定向,,2015-09-11
2377506,I/O request packet，IRP,輸入輸出要求封包,,2015-09-11
2377507,I/O rundown,輸入輸出停止,,2015-09-11
2377508,I/O space,輸入輸出空間,,2015-09-11
2377509,I/O status block，IOSB,輸入輸出狀態塊,,2015-09-11
2377510,I/O subroutines,輸出入系統次常式,,2015-09-11
2377511,I/O toleration,輸出入容錯,,2015-09-11
2377512,I/O unit,輸入輸出單元,,2015-09-11
2377513,i18n,國際化,,2015-09-11
2377514,I2O,I2O 標準,,2015-09-11
2377515,i386,Intel 80386 微處理機,,2015-09-11
2377516,i486,Intel 486 微處理機,,2015-09-11
2377517,i487,Intel 487SX 微處理機,,2015-09-11
2377518,i860,Intel 860 微處理器,,2015-09-11
2377519,IBM 1403,IBM 1403 列印機,,2015-09-11
2377520,IBM 1710,IBM 1710 型電腦,,2015-09-11
2377521,IBM 650,IBM 650 型電腦,,2015-09-11
2377522,IBM 709,IBM 709 型電腦,,2015-09-11
2377523,IBM 7090,IBM 7090 型電腦,,2015-09-11
2377524,IBM 7094,IBM 7094 型電腦,,2015-09-11
2377525,IBM 801,IBM 801 型處理器,,2015-09-11
2377526,IBM asynchronous communications adapter,異步通信配接器,,2015-09-11
2377527,IBM AT,IBM AT型個人電腦,,2015-09-11
2377528,IBM Business Partner,IBM商業伙伴,,2015-09-11
2377529,IBM cabling system,IBM佈纜系統,,2015-09-11
2377530,IBM clone,IBM仿製品,,2015-09-11
2377531,IBM compatibility font,IBM 相容性字型,,2015-09-11
2377532,IBM compatible,IBM相容,,2015-09-11
2377533,IBM Console,IBM主控台,,2015-09-11
2377534,IBM content manager,IBM 內容管理器,,2015-09-11
2377535,IBM file transfer program,IBM 檔案傳送程式,,2015-09-11
2377536,IBM Installation Planning Representative,IBM裝備規劃代表,,2015-09-11
2377537,IBM LAN server,IBM區域網路伺服器,,2015-09-11
2377538,IBM Marketing Representative,IBM行銷代表,,2015-09-11
2377539,IBM operating system/2 lan server,IBMOS/2作業系統區域網路伺服器,,2015-09-11
2377540,IBM operating systems,IBM作業系統,,2015-09-11
2377541,IBM PC,IBM個人電腦,,2015-09-11
2377542,IBM PC AT,IBM個人電腦AT,,2015-09-11
2377543,IBM PC network,IBM個人電腦網路,,2015-09-11
2377544,IBM PC XT,IBM個人電腦XT,,2015-09-11
2377545,IBM PCjr,IBM PCjr 電腦（IBM 的首部家用電腦）,,2015-09-11
2377546,IBM personal computer,IBM個人電腦,,2015-09-11
2377547,IBM personal computer AT,IBM AT型個人電腦,,2015-09-11
2377548,IBM personal computer XT,IBM XT個人電腦,,2015-09-11
2377549,IBM Personal System/2，PS/2,IBM PS/2個人系統,,2015-09-11
2377550,IBM print services facility for os/2,IBM OS/2作業系統列印服務設施,,2015-09-11
2377551,IBM PS/2,IBM PS/2個人系統,,2015-09-11
2377552,IBM SAA PrintManager,IBM列印管理程式,,2015-09-11
2377553,IBM Service Representative,IBM服務業務代表,,2015-09-11
2377554,IBM system/370,IBM 370系統,,2015-09-11
2377555,IBM Tivoli Storage Resource Manager agent,IBM Tivoli儲存資源管理代理者,,2015-09-11
2377556,IBM Tivoli Storage Resource Manager server,IBM Tivoli儲存資源管理伺服器,,2015-09-11
2377557,IBM token-ring,IBM符記環,,2015-09-11
2377558,IBM world trade corporation,IBM世界貿易公司,,2015-09-11
2377559,IBM XT,IBM XT個人電腦,,2015-09-11
2377560,IBM-compatible,IBM相容,,2015-09-11
2377561,IBM-supplied compatibility font,IBM 支援相容性字型,,2015-09-11
2377562,IBMer,IBM 員工,,2015-09-11
2377563,iButton,iButton晶片,,2015-09-11
2377564,IC,積體電路,,2015-09-11
2377565,IC assembler,IC組譯器,,2015-09-11
2377566,IC assembling,IC組譯,,2015-09-11
2377567,IC assembly,IC組合；IC模組,,2015-09-11
2377568,IC card,積體電路卡，IC卡,,2015-09-11
2377569,IC embedding,IC 嵌入,,2015-09-11
2377570,IC memory,積體電路記憶體,,2015-09-11
2377571,IC only system,IC唯系統,,2015-09-11
2377572,ICC derivation key,ICC推衍金鑰,,2015-09-11
2377573,icebreaker,系統安全破解程式,,2015-09-11
2377574,ICMP router discovery protocol,ICMP 路由器發現協定,,2015-09-11
2377575,ICMP sweep,ICMP 拂掠（網路掃瞄技術）,,2015-09-11
2377576,iCOMP,CPU速度度量單位,,2015-09-11
2377577,icon,圖像，圖符,,2015-09-11
2377578,icon activation item,圖像啟動項,,2015-09-11
2377579,Icon bar,圖示條,,2015-09-11
2377580,Icon base,圖示庫,,2015-09-11
2377581,icon-derived object language,圖像衍生物件語言,,2015-09-11
2377582,iconic interface,圖像介面,,2015-09-11
2377583,iconic model,圖像模型,,2015-09-11
2377584,Iconicode,Iconicode 視覺資料流語言,,2015-09-11
2339630,iconize,圖符化,,2015-09-11
2377585,iconize,圖像驅動;圖示化,,2015-09-11
2377586,iconographer,圖像設計師,,2015-09-11
2377587,ICQ,ICQ 線上即時通訊,,2015-09-11
2377588,Icterus Index,黃疸指數,,2015-09-11
2377589,Icterus Index Units,黃疸指數單位,,2015-09-11
2377590,ID management,識別管理；ID管理,,2015-09-11
2377591,ID-Gate Route Control,識別碼控制路徑自動開通,,2015-09-11
2377592,ID3-Tag,ID3 標籤,,2015-09-11
2377593,IDEA,IDEA 語言,,2015-09-11
2377594,idea generation system,概念產生系統,,2015-09-11
2377595,idea processor,概念處理機,,2015-09-11
2377596,ideal,ideal 理論,,2015-09-11
2377597,ideal benchmark characteristic,理想基準程序特性,,2015-09-11
2377598,ideal blackbody,理想黑體,,2015-09-11
2377599,ideal code,理想碼,,2015-09-11
2377600,ideal coding,理想編碼,,2015-09-11
2377601,ideal conceptual model,理想概念模型,,2015-09-11
2377602,ideal coordinates,理想坐標,,2015-09-11
2377603,ideal deductive applicative language,理想演繹應用式語言,,2015-09-11
2377604,ideal design of effective and logical system，IDEALS,有效邏輯系統的理想設計,,2015-09-11
2377605,ideal filter,理想濾波器,,2015-09-11
2377606,ideal format,理想格式,,2015-09-11
2377607,ideal high pass filter,理想高通濾波器,,2015-09-11
2377608,ideal image,理想影像,,2015-09-11
2377609,ideal low pass filter,理想低通濾波器,,2015-09-11
2377610,ideal machine,理想機,,2015-09-11
2377611,ideal merge,理想合併,,2015-09-11
2377612,ideal noise diode,理想雜訊二極體,,2015-09-11
2377613,ideal orientation,理想定向,,2015-09-11
2377614,ideal performance,理想效能,,2015-09-11
2377615,ideal receiver,理想接收機,,2015-09-11
2377616,ideal solution,理想解,,2015-09-11
2377617,ideal throughput,理想通量,,2015-09-11
2377618,ideal transducer,理想轉換器,,2015-09-11
2377619,ideal transformation,理想變換,,2015-09-11
2377620,ideal value,理想值,,2015-09-11
2377621,idealized computer,理想化計算機,,2015-09-11
2377622,idealized form,理想化表格,,2015-09-11
2377623,Idealized Instruction Set,理想化指令集,,2015-09-11
2377624,idealized pattern,理想化型樣,,2015-09-11
2377625,idealized system,理想化系統,,2015-09-11
2377626,idealized value,理想化值,,2015-09-11
2377627,idebtufy,鑑定　,,2015-09-11
2377628,idempotent,冪等,,2015-09-11
2377629,idempotent element,冪等元件,,2015-09-11
2377630,idempotent law,冪等定律,,2015-09-11
2377631,idempotent matrix,冪等矩陣,,2015-09-11
2377632,identical argument list,恒等引數表,,2015-09-11
2377633,identical component,恒等成分,,2015-09-11
2377634,identical computation,恒等計算,,2015-09-11
2377635,identical entry,恒等項,,2015-09-11
2377636,identical function reference,恒等函數引用,,2015-09-11
2377637,identical operation,恒等運算,,2015-09-11
2377638,identical permutation group,恒等置換群,,2015-09-11
2377639,identical processor,恒等處理機,,2015-09-11
